"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"11",-0.0232092104988535,-0.0215970923270445,-0.101812172861965,-0.0670805662476517,-0.0469039509768154,-0.0529304351302717,-0.0608300756667068,-0.0853922568397909,-0.0557420038008258,-0.0459242167319069,-0.066108109684853,-0.0676927479819143,-0.0248800060575638,-0.0588855128123331,-0.0268620922961702,-0.0553547590336199,-0.017452343868618,-0.039580338803221,-0.00989846247710435,-0.0846251469953532,-0.057934881402625,-0.0266204645294712,-0.0803834662852156,-0.0724127731427862,0.00177920795892517,-0.105050182131124,-0.0255684970940346,-0.0294829324814043,-0.0431922173032038,-0.0568002001628098,-0.0429060146796592,-0.0617268218703506,-0.0110543688762763,-0.0396858240975728,-0.0616136024490397,-0.0571401720075482,-0.0631209260417158,-0.0622179693557559,-0.0406172652739674,-0.0523258396415742,-0.0550421697270265,-0.0266310957696136,-0.0571583208032878,-0.0569366088954482,-0.0323599654088098,-0.0504140087942679,-0.0518282477375891,-0.0701715306300041,-0.0498636470155844,-0.0655145022477264
"12",-0.00398752657688961,-0.00929789710905071,-0.0621433723946483,-0.0106142484043326,-0.0125281280648881,-0.0157105756952522,-0.0176130949037496,-0.0233558209108269,-0.015589749698059,-0.0180091643189444,-0.0090797944163401,-0.0153675219990914,-0.0217398559139679,-0.0227058113534544,-0.00467900879774374,-0.00860447257442942,-0.00964967504368142,-0.013549319842141,-0.0059865983781795,-0.01008575383455,-0.00654512727491774,0.00254870932445872,-0.0427527793437514,-0.0462239987632063,-0.0143200538959212,-0.0363331682654535,-0.00291766477796518,-0.00499901140252135,-0.0173137007987347,-0.00625815310675026,0.0012792259961274,-0.0100745605856107,-0.00342603575041744,-0.0126747300911179,-0.0400435982785157,-0.0225460198614877,-0.0375225484923098,-0.00572245147007355,-0.00256213309516751,0.0131794064936699,-0.00431075042928342,-0.0141238422292878,-0.0282594751805156,-0.0163842401961416,0.00166381370977264,0.00987879274288783,-0.0356268082682147,-0.000685008889209193,0.0217540976207422,-0.033901748157485
"13",-0.00400397584587653,-0.00962715376902157,0.0241854147003986,0.00716081899065379,0.0134170170123049,0.0155105866515468,-0.00218952350343482,-0.00595558755765691,0.0036902686739464,-0.00133508376326841,0.0156716754311597,0.00998718525310505,0.00532330687659632,0.0136059201933261,-0.00627175661664303,0.00369676849991185,-0.00404817911688404,-0.00503851926069832,0.00124980217229576,-0.000507352861978116,0.0291213061368998,0.0208717853796099,-0.0228697014420676,0.0158409256899628,0.00260070061504125,-0.0188380071728256,0.0129033764093016,-0.0095419356275932,0.0114492415529095,0.0055349646195948,-0.00352195094735741,-0.0105561382913906,0.0064140673345916,-0.00803001412329341,-0.00585351602822559,0.0170381396461825,-0.0103474181632315,-0.0821973353105203,0.0010256411155507,-0.0282996461806539,0.00827395179343338,0.00453149742192238,-0.0012746328322577,0.0142437040415295,-0.00458228666896465,0.0016369560689693,-0.0137366186088181,-0.0140295097956642,-0.0178145184136542,-0.00323780859192269
"14",0.0230020505362942,0.0281373602918467,0.0702942992504334,0.0470899827341236,0.0396307032509302,0.0285705601260213,0.0242248219989447,0.0709333400758094,0.0520297876591638,0.0339741424656816,0.0369777389165957,0.0460551926346531,0.00280687344841413,0.0420295286359744,0.0374341573104302,0.0122249100910183,0.0117752197184644,0.0341900961782775,0.014881230134757,0.0581161972015081,0.0298125737231301,0.029475791975643,0.00628903513865087,0.0521658598026296,0.011521760940004,0.0436248781699806,0.0487899651831678,0.0353211735670849,0.0569742357010359,0.046481471777196,0.0597563544604336,0.0351890121485012,0.0252539644451759,0.0234002102502995,0.0421519596621018,0.0423023453159654,0.0152374430926208,-0.0188680560945156,0.0297926604300103,0.0461686602414386,0.0441653410795873,0.018275789186033,0.0307718363792788,0.0372961081887766,0.0177949672486779,0.0371266308708096,0.0314363235866022,0.0298903685136684,0.0737869534516258,0.0536685062924671
"15",-0.00183216500199768,0.02324087597116,0.0478047166413145,0.0216288692349473,0.018193859164779,0.0238018216915017,0.0239131078703698,-0.00215999397366584,-0.00701748363409038,0.0099548974912298,0.00168743378550973,0.0016257933650814,0.0123801904412906,-0.00496665089306969,0.0239533434695942,0.0144757202526491,0.0250211313022315,-0.00167495853892285,0.0149057453616415,0.00572512992330099,0.0110647502466659,0.0256027493159761,0.0344068580060535,0.0288607480762573,0.0072813096460127,0.0375772006082409,-0.00493374502628008,0.0281351039062687,0.0166186015282026,0.0267390500445055,0.0329845439796377,0.00674634974360666,0.0140323971177443,0.00804251143161228,-0.00564466000716468,0.0249129330159814,0.024097462197644,0.103930710440841,0.0143247695213335,0.0035777793310765,0.00941572614089292,0.0165696355209368,0.0232280768893838,0.0330292608386964,0.0271105537260592,0.0144731260611439,0.00738227982751649,0.0106207769451614,-0.0122486396818333,0.0342435117405722
"16",-0.016101017624329,-0.0185490070540655,-0.0280265147010423,-0.0282515104576722,-0.00884402479645274,-0.0189451142642474,-0.0243142686307323,-0.0325015107396265,-0.0496268878244059,-0.0193586770241128,-0.047464216188505,-0.0218946986601751,-0.015499406011025,-0.0311189765166113,-0.0205499899096124,-0.00600602740852141,-0.0170351434664231,-0.0289136066989291,-0.00828029253634011,-0.0319018776605011,-0.0236037674920473,-0.0105029741607603,-0.0391198917813509,-0.00214927779551877,-0.0138206598518584,-0.00151229560867305,-0.0174622430527531,-0.0146024825972026,-0.0254398237865403,-0.0315813207581357,-0.0102834039206052,-0.0268889955705784,-0.0123714515485798,-0.0158489998617473,-0.0423954885417086,-0.0317882050802942,-0.00429474996890411,0.0902251496946063,-0.0170648384918932,-0.0235954404980698,-0.0259505552015167,-0.00715031077007033,-0.0189087599953255,-0.0275394678372329,-0.0370034614525445,-0.0194101397019217,0.000216423162055612,-0.0186333055050416,-0.0090193908803915,-0.0362945915457802
"17",0.0236662572362087,-0.0046918689170945,0.0569270982430794,0.0288569946482995,0.0283588645600688,0.0177950802852269,0.0127590888942084,0.0429170899427636,0.0228631996592332,0.0163185121157055,0.0127334871567171,0.0208111158687561,0.0121101146956515,0.00826331861898755,0.00339165917532247,0.00180550582456318,-0.00686380714175749,0.0339303394887072,-0.00146837839159897,0.0261767477372001,0.0200762261892145,0.0108401274617953,0.0125196279545028,0.0107011206254239,0.0104819649037204,0.0542106322568858,0.0183893332889831,0.00101410153340753,0.0308019480920714,0.0147048328001373,0.00559576359898406,0.0441837756319723,-0.00332459819861963,0.0106929254778692,0.0348198345438357,0.0345179986471598,0.025496825542703,0.0142769790333857,0.0219572161563377,0.0244354447738382,0.012109653461462,0.0041582713255508,0.0457362156337897,0.0398469911001831,0.0265700441069852,0.0263762536385914,0.020550718856601,0.0178548858079912,-0.00856383452280252,0.0313316778904005
"18",0.0193035628238474,0.024388510901022,0.0543257436144131,0.042458677131922,0.0271766877488946,0.033370955935569,0.0392364730043164,0.038661933043171,0.0366604217383584,0.0363507724525376,0.0391452173826567,0.0343623796007329,0.023185916084751,0.0247688030650632,0.0383813676949853,0.036603783994519,0.0346322443857017,0.030392509126608,0.00659087856158225,0.046737354822314,0.0342992030832971,0.0272533646833679,0.0849356774991312,0.0533667191629643,0.00998335119499716,0.0516944163540267,0.0225961400041035,0.0218025525286678,0.0240787572976786,0.0436928158916494,0.0214998057608624,0.0462437581562019,0.0144655474389741,0.0297715517481869,0.0536669295155114,0.0455970788977207,0.0217956466778348,0.0780576374980944,0.026726039971726,0.0425333764935694,0.0259512328280072,0.0256026894074086,0.0284163401135173,0.0371798187285828,0.0254889296575245,0.00730068030865416,0.0306721867219411,0.0187437041432665,0.0491228355054449,0.0447545848693665
"19",0.00101904066815228,0.00617636296340729,0.00633764769668854,0.00251025779072034,0.0087649963529679,0.00886120203267859,0.0010149146265741,0.0273607254714419,0.00263039220786299,-0.00853594383841516,0.0145775558091286,0.0215004800063547,0.0125861976984494,0.00152784732789613,-0.00326393472549524,0.00289436009995869,-0.000618946445411162,-0.002430134722057,0.00194476248454745,-0.0032013432555229,0.0211157146883147,-0.00295519256865528,-0.0211751526225528,-0.00253236789032218,-0.00742885065589105,-0.00272683357059389,0,0.00123858148575717,0.00230791269817798,-0.00704130233904898,-0.00605446256146536,-0.00598643755247075,0.00245927103753552,-0.00164148784110019,-0.00542030059902721,0.00202397974860613,0.00412006319828828,-0.0327100252396231,0.00804547643175413,0.00561692544357539,0.00308157012559329,0.0149423605596892,0.0177196388176295,0.0150929076327913,-0.00789558936945989,0.018209922838242,0.00920427285183489,0.00707490989003423,0.0142278825281998,-0.00476884612203143
"20",0.00786308154250781,0.0090807701464759,0.0267573094559959,0.0202377545198429,0.0153516102856881,0.00385227224693363,-0.00139630560702653,-0.00857630364961892,-0.0087949808841663,0.00652451712658308,-0.00559742389280293,0.00153657571931864,0.0141932032018404,0.000381644702980299,0.0140670935813842,0.0228583290487778,0.00955328781753906,-0.00542156361504675,0.00436123640196806,-0.0421015606167319,-0.000417728170813092,-0.0016455551027601,0.00919912127460609,0.00908658519883154,0.0138360558006214,0.00680368343147508,-0.00302364019617141,0.0044467287510157,-0.00051232667611556,-0.00529698343063156,0.0140708176488746,-0.00965347252085547,0.00977589602393936,0.00789332957190325,0.0126015272462703,-0.00870300733684548,0.0022811810655714,0.00737098760091959,0.0142742566392955,-0.00220288457352869,0.00122989038082411,0.00221127609999883,0.0213010184575135,0.00882404851306973,0.014167863673582,0.0123299892255173,0.00264334885051287,0.00422084646131049,-0.00725802843986312,0.0151802344182799
"21",-0.00253007438264907,-0.00725790943348414,-0.00390755788610608,-0.00968589519712948,-0.0113927769284841,-0.0214665083714682,-0.00867552279681316,-0.0155390547502652,-0.02323622575874,-0.0134062080501782,-0.0125526502660755,-0.0198997930604916,-0.0201667847035192,-0.0247211575282118,-0.0180708148208071,-0.0228583290487778,-0.00414894459313819,-0.00381261339506356,-0.00581965856247857,0.00998342802536722,-0.0245466062235238,-0.0119285311193593,-0.0318267658714655,-0.0285441248962277,-0.0118761342071094,-0.0283336747858267,-0.00546632892372756,-0.0124012382604026,-0.0127236699502893,-0.0126441776254858,-0.00657974714314902,-0.0341822910314917,-0.00854863531440087,-0.0178979055719948,-0.0551612910152026,-0.0271724506752955,-0.0188641637839795,-0.0323411228355226,-0.0163976501468102,-0.00502463111149831,0.000307520203979283,-0.0239170364400252,-0.0184722555974317,-0.0115738453243264,-0.0317612039616466,0.00739897238193388,-0.00305047438196215,-0.0127169460402761,0.00725802843986312,-0.0423136422374499
"22",-0.0171163704960895,-0.0209321651541456,-0.0618116403450486,-0.0399077582702065,-0.0317104634890222,-0.0315436372562319,-0.0410678638704294,-0.0185310847328362,-0.0200919146849299,-0.023821626855054,-0.0227838953787569,-0.0432068795087011,-0.0279484261609042,-0.0193492435705922,-0.0198901168097954,-0.0394981440944777,-0.0205360453046208,-0.0268231751911094,0.000972292174778566,-0.0454842523687855,-0.0375426982963485,-0.0339016749004806,-0.0547028997858949,-0.0596559909831376,-0.0267953259657134,-0.0410081196217136,-0.0255987558196393,-0.0201670440400656,-0.0265654298899274,-0.0416726322825092,-0.0182487733835015,-0.0255982067050518,-0.0102733984530401,-0.0116847371977196,-0.013320549853191,-0.0381435139480781,-0.0460996162023326,-0.0871264174876543,-0.0241436371830779,-0.015227174426848,-0.0321553866997055,-0.0217252717302943,-0.0339016378684969,-0.0235575983078204,-0.0282285529227573,-0.0208575418213144,-0.011220316461948,-0.0341578495386052,0.0856930975543975,-0.0565807893522132
"23",0.00667722129819737,-0.00256041606053836,-0.027777439314586,-0.0123903446971667,0.00650408796917645,-0.00270622230689588,-0.0175088316155705,-0.0091741562476626,-0.0158067570172062,-0.0118022968283071,-0.00539912136586329,0.0054362973534885,-0.021800933788708,-0.00680142163636788,-0.0131062505570179,-0.019429889348086,-0.00963439657249809,0.00948403203600146,0.00194185951785641,-0.0114512495655559,-0.0175011404493386,-0.00518572662620276,-0.0434967290632433,0.00601963051255128,-0.00747066117037054,-0.0140518020490106,-0.0125750628963552,-0.00306045780077335,-0.00231273235213258,-0.0235380568706667,0.00204446329418051,-0.0075681207041276,-0.0066307099572831,0.00512266073001477,-0.0350913918840741,-0.00530180815465808,-0.00977507655181542,-0.0365209115351908,-0.0031503721681605,-0.0200440844265741,-0.000317324043951572,0.00737079509163419,-0.0105757165779421,-0.0114713534932784,-0.033758537559649,-0.00169497934471519,-0.00228010692289526,-0.0158580325883118,0.0565665514656786,0.0134231013163575
"24",0.0227741344169532,0.0136562387703187,0.0477621617266486,0.0378813971298388,0.0315080899541784,0.0276811536014328,0.0356348325695937,0.0266246909100731,0.0386076537019657,0.0429730421559578,-0.0361588619661939,0.0280655023480394,0.0270244639541168,0.0385876579369295,0.0471194018070462,0.049052656552838,0.0151208225935164,0.0369276919630406,0.00193781219179501,0.0756802862130339,0.0290006897851107,0.0161597289721307,0.0575854882485372,0.070046857552605,0.0248208567428341,0.0508658306286938,0.034818822196613,0.0131952171436494,0.0404565193497994,0.0417635664055931,0.0327142433578227,0.0424436507506134,0.0115748813682917,0.0226364683411662,0.0331738306485645,0.0404467361998107,0.022341785404389,0.0677524091581725,0.029181692781056,0.03506970721546,0.0361523215149306,0.0252661392454119,0.0388116517707671,0.0282463874446774,0.052258545964313,0.00844665750826756,0.0206404146552899,0.0417779188473917,0.0389119896483328,0.0693348294492577
"25",-0.00577082418704711,0.0107467401143264,-0.00724971467233093,-0.0124681759648708,-0.0122458571591255,-0.00623280585119357,-0.015219252649592,-0.017560893594168,-0.0218788610378922,-0.00531096937544273,-0.00427488456426106,-0.00158282422708034,-0.021059855196329,-0.00348236167350136,-0.0130292453480849,-0.0147014699487085,-0.00281775638855475,-0.0187703843225866,0.000967694678048581,0.00185519447744387,-0.029453326613734,-0.00994009341657431,-0.0257169747277226,-0.0315188533309065,0.000197686742800851,-0.0444009201492226,-0.00214092473079841,-0.00302981777427025,0.00283436196435982,-0.0193800261759893,-0.0225558505414134,-0.0288256466046146,-0.00370582102761752,-0.00529735508802354,-0.0135268836876901,-0.0215518350162291,-0.0302314305054971,-0.0381515346744372,-0.0240975515790609,-0.0148211019740172,-0.00829859148167023,-0.00606004975499541,-0.0171926035284624,-0.0266919787145623,-0.0143592820628426,-0.00168330508824877,-0.0139189169514733,-0.0157848361158504,0.012826120435407,-0.0320883921379607
"26",-0.0343007117255736,-0.029074283004245,-0.0282343267031004,-0.0371449623979885,-0.0144117786613034,-0.0185489714845941,-0.0214306347318205,-0.0360739876751017,-0.0111214858417199,-0.0358747502305272,-0.0223447072044243,-0.0404040416879488,-0.028895498246075,0.0107942713841434,-0.0209839059019434,-0.0417357449140763,-0.0236349774776605,-0.0276413396764554,-0.0151038015671534,-0.00557635394116396,-0.043032306018405,-0.0279446416405067,-0.0423512738981549,-0.0429023556826631,-0.0113308568736712,-0.0231120516921064,-0.0169836705475372,-0.0287272824600406,-0.0278281024693499,-0.0312144624733275,-0.0367638282353093,-0.0138032015606395,-0.0195800586960111,-0.0322875541012211,-0.0236229171397977,-0.0400680789061121,-0.0311741176286411,-0.0310323987073287,-0.0131260999812897,-0.0456146030311491,-0.0284880009919402,-0.0259990064707996,-0.0257619797028918,-0.0262275967232792,0.0123206570601804,-0.0194734493808402,-0.0240949357230553,-0.0450325017415016,-0.0954209866050144,-0.0311116752930474
"27",-0.00836861592652172,0.0118696746373836,0.00890923533813659,-0.00919769110717716,0.0128206884290614,0.011705139235596,0.00312855001392176,0.0334298447183077,0.0120425637587327,0.00405012000842175,0.000921785556595722,-0.0107780706326812,0.00802178506069096,0.00763946148103356,0.00741277235834925,0.00431433889832356,0.00958493078470335,0.00586836958479253,0.0153455258388311,0.0129632616747757,-0.0138064352035765,0.00141606716204201,-0.0027771268306811,0.0227530438716679,0.00179773677121009,0.00149761812799376,0.0221752478884043,0.00311784390568937,0.0160088907237794,0.00152132713954511,0.00597390714448132,0.00591280520291049,0.0083788008546053,0.00189318493783119,-0.0344512837030404,0.0111169642412103,-0.00358122653927584,0.00997868059543516,0.00122264350723977,0.0032062013144869,0.00759206086021136,0.00299940644173091,-0.0077409156869277,-0.00292719776559558,0.0186011798470127,-0.00152843050589935,-0.0034900966362974,0.00921646591907388,-0.00106731727442533,0.012158385573386
"28",0.011488919515438,0.00737722804143104,0.0209052807736665,0.01528299992489,0.0102971206862437,-0.000572533446678847,0.0180354414809027,0.020312787813574,0.0146259055617621,-0.00518723205784832,0.00711519932574411,0.0336050621393125,0.00510049006196578,0.013981180030266,0.00331828045050608,0.00368315272150133,0.0101230666495793,0.00125310145182711,0.00434188639236099,-0.012031698648133,0.0250897632323435,0.00845367495145055,0.0027771268306811,0.0201493118109952,0.0166241905635141,0.0401873469441889,0.0136137788674944,0.0136545835283997,0.0333691055711274,-0.000529085965206733,0.00918924805505617,0.0388450137479368,0.0206450215144431,-0.00709330188508162,0.15090514836774,0.0249540462756501,0.0357448077872622,-0.0071175212830088,0.0111787312339713,0.0165082690765237,0.0199693619662797,0.00103589416284144,0.0077409156869277,0.020052953415834,-0.0666775391212888,0.0114070818982785,0.0146184626235586,0.00740488029951702,0.00137199501097918,0.0414258616626961
