info,tradeDetail
S43框架EA修正-nifty,"2011-01-18:ITC 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-18:SUNP 开盘平仓,开盘收益为 0.00%,明日信号为 平仓"
S43框架EA修正-nifty,"2011-01-18:TTAN 开盘平仓,开盘收益为 0.00%,明日信号为 平仓"
S43框架EA修正-nifty,"2011-01-19:ADSEZ 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-19:EIM 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-19:ITC 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-20:ADSEZ 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-20:EIM 持有期,收益为 -0.02%,明日信号为 平仓"
S43框架EA修正-nifty,"2011-01-20:ITC 持有期,收益为 -0.02%,明日信号为 平仓"
S43框架EA修正-nifty,"2011-01-21:ADSEZ 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-21:EIM 开盘平仓,开盘收益为 -0.01%,明日信号为 平仓"
S43框架EA修正-nifty,"2011-01-21:ITC 开盘平仓,开盘收益为 -0.00%,明日信号为 平仓"
S43框架EA修正-nifty,"2011-01-24:ADSEZ 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-25:ADSEZ 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-26:ADSEZ 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-01-27:ADSEZ 持有期,收益为 -0.01%,明日信号为 平仓"
S43框架EA修正-nifty,"2011-01-28:ADSEZ 开盘平仓,开盘收益为 -0.00%,明日信号为 平仓"
S43框架EA修正-nifty,"2011-02-07:HNDL 开盘建仓,当日收益为 -0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-02-08:HNDL 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-02-09:HNDL 持有期,收益为 -0.06%,明日信号为 多"
S43框架EA修正-nifty,"2011-02-10:HNDL 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-02-11:HNDL 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-02-14:HNDL 持有期,收益为 0.04%,明日信号为 多"
S43框架EA修正-nifty,"2011-02-15:HNDL 持有期,收益为 -0.03%,明日信号为 多"
S43框架EA修正-nifty,"2011-02-16:HNDL 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-02-17:HNDL 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-02-17:BJAUT 开盘建仓,当日收益为 0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-02-18:BJAUT 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-02-18:HNDL 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-02-21:BJAUT 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-02-21:HNDL 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-02-22:BJAUT 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-02-22:HNDL 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-02-22:HUVR 开盘建仓,当日收益为 0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-02-23:BJAUT 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-02-23:HNDL 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-02-23:HUVR 持有期,收益为 -0.00%,明日信号为 多"
