,S102,csi000300,XIN9,S102-300,S102-XIN9
2021-04-08,0.0,0.0016595672977073317,0.004357576625873216,-0.0016595672977073317,-0.004357576625873216
2021-04-09,0.0,-0.015036549750499284,-0.018279590302499038,0.015036549750499284,0.018279590302499038
2021-04-12,0.0,-0.017395051774060977,-0.01206137202940527,0.017395051774060977,0.01206137202940527
2021-04-13,0.013440847078118656,-0.0016391288969732631,-0.0014547632673757027,0.01507997597509192,0.014895610345494359
2021-04-14,0.013440847078118656,0.008298175575548017,0.005127894463014204,0.005142671502570639,0.008312952615104452
2021-04-15,0.0,-0.006356625567448315,-0.011288929226892952,0.006356625567448315,0.011288929226892952
2021-04-16,0.0,0.00347749127596253,0.00578032954811003,-0.00347749127596253,-0.00578032954811003
2021-04-19,0.0,0.02433258560905971,0.021551065906961098,-0.02433258560905971,-0.021551065906961098
2021-04-20,0.0,-0.0007175124139477962,0.000407747315324114,0.0007175124139477962,-0.000407747315324114
2021-04-21,0.0,0.0030255519468385117,0.0045613037479439456,-0.0030255519468385117,-0.0045613037479439456
2021-04-22,0.0,-0.001865163030154493,-0.005673859845301443,0.001865163030154493,0.005673859845301443
2021-04-23,0.0,0.00907994120929656,0.014459135769771425,-0.00907994120929656,-0.014459135769771425
2021-04-26,0.0,-0.011334936568363041,-0.01560146547049679,0.011334936568363041,0.01560146547049679
2021-04-27,0.0,0.002615594299265167,0.005918063412402086,-0.002615594299265167,-0.005918063412402086
2021-04-28,0.0,0.005641859770710855,0.001607998386786491,-0.005641859770710855,-0.001607998386786491
2021-04-29,0.0,0.008776693415428971,0.012207532095320772,-0.008776693415428971,-0.012207532095320772
2021-04-30,0.0,-0.007877354928284785,-0.009525475187811772,0.007877354928284785,0.009525475187811772
2021-05-06,0.0,-0.012173342780019025,-0.013250753913251256,0.012173342780019025,0.013250753913251256
2021-05-07,0.0,-0.012856838012139549,-0.009835116476948791,0.012856838012139549,0.009835116476948791
2021-05-10,0.014627051003984093,-0.000726573993454882,-0.005442431594570585,0.015353624997438975,0.020069482598554678
2021-05-11,0.014627051003984093,0.0061373041530961014,0.011319139030453229,0.008489746850887991,0.0033079119735308637
2021-05-12,0.0,0.004278268625101056,0.0044896633809408115,-0.004278268625101056,-0.0044896633809408115
2021-05-13,0.0,-0.010224896175080045,-0.011230109389951948,0.010224896175080045,0.011230109389951948
2021-05-14,0.0,0.023557121312565377,0.02493529251095783,-0.023557121312565377,-0.02493529251095783
2021-05-17,0.0,0.014558006022787895,0.01529041580263435,-0.014558006022787895,-0.01529041580263435
2021-05-18,0.008099054838638486,0.0005033760913715213,0.0013532991353544244,0.007595678747266965,0.006745755703284062
2021-05-19,0.008099054838638486,-0.002955123756650413,-0.004964468589098048,0.0110541785952889,0.013063523427736534
2021-05-20,0.00801281270587606,0.0027338093332327507,0.00442360051888091,0.005279003372643309,0.00358921218699515
2021-05-21,0.00801281270587606,-0.010076334111649543,-0.01178405400296234,0.018089146817525603,0.0197968667088384
2021-05-24,0.0,0.004175959019506736,0.0059094368887420146,-0.004175959019506736,-0.0059094368887420146
2021-05-25,0.0,0.03159483201728608,0.04159704225207328,-0.03159483201728608,-0.04159704225207328
2021-05-26,0.003973986297756249,0.0003967298927514129,0.0018104052796725778,0.003577256405004836,0.002163581018083671
2021-05-27,0.003973986297756249,0.0033154217859296953,0.0019401237848231112,0.0006585645118265537,0.002033862512933138
2021-05-28,0.0,-0.003210802082338038,-0.00033756693985187436,0.003210802082338038,0.00033756693985187436
2021-05-31,0.0,0.0019695212822936625,-0.004288219962516271,-0.0019695212822936625,0.004288219962516271
2021-06-01,0.0,0.0018962519483005646,0.0019815813359294054,-0.0018962519483005646,-0.0019815813359294054
2021-06-02,0.0,-0.009680475056536575,-0.0077972805635379006,0.009680475056536575,0.0077972805635379006
2021-06-03,0.0,-0.006555802773928865,-0.005136736775635198,0.006555802773928865,0.005136736775635198
2021-06-04,0.0,0.005135777473745495,0.00702194357366781,-0.005135777473745495,-0.00702194357366781
2021-06-07,0.0,-0.0008803016879074255,-0.0034374542012535203,0.0008803016879074255,0.0034374542012535203
2021-06-08,0.0,-0.00862318881770796,-0.01021414035085777,0.00862318881770796,0.01021414035085777
2021-06-09,0.0,0.0008275804071771198,0.0021678027941811617,-0.0008275804071771198,-0.0021678027941811617
2021-06-10,0.0,0.00668773692100566,0.007534947856198793,-0.00668773692100566,-0.007534947856198793
2021-06-11,0.0,-0.008872287995568717,-0.010522810301754837,0.008872287995568717,0.010522810301754837
2021-06-15,0.0,-0.01112791165042959,-0.013119245025633552,0.01112791165042959,0.013119245025633552
2021-06-16,0.0,-0.01665905360626807,-0.014158703469967171,0.01665905360626807,0.014158703469967171
2021-06-17,0.0,0.004212192131074044,-0.0009803408896967847,-0.004212192131074044,0.0009803408896967847
2021-06-18,0.0,0.00011368336048023231,-0.008170813428779233,-0.00011368336048023231,0.008170813428779233
2021-06-21,0.0,-0.0023674808475110387,-0.006879893290030803,0.0023674808475110387,0.006879893290030803
2021-06-22,0.011770876315419176,0.006241172090939884,0.00835767972778001,0.005529704224479293,0.0034131965876391668
2021-06-23,0.011770876315419176,0.004925656363721664,-9.845090398208356e-05,0.006845219951697512,0.01186932721940126
2021-06-24,-0.0153846216546637,0.001666864177767735,0.004539612725510844,-0.017051485832431434,-0.019924234380174544
2021-06-25,-0.0153846216546637,0.016291793784680708,0.01753326910425823,-0.03167641543934441,-0.03291789075892193
2021-06-28,0.003460163009419981,0.002250012881753083,-0.0012171164652399202,0.001210150127666898,0.004677279474659901
2021-06-29,0.003460163009419981,-0.011657044495559599,-0.013991770481182386,0.01511720750497958,0.017451933490602367
2021-06-30,0.008014803706688722,0.006454049097011083,0.004506287629112649,0.0015607546096776392,0.0035085160775760738
2021-07-01,0.008014803706688722,0.0010757957442897315,0.007021802585333914,0.006939007962398991,0.0009930011213548084
2021-07-02,0.0,-0.028403376127702384,-0.03543811611011172,0.028403376127702384,0.03543811611011172
2021-07-05,0.0,0.0009190887048524665,-0.0019790034573590187,-0.0009190887048524665,0.0019790034573590187
2021-07-06,0.0,-0.000528924709828682,0.0034157642750407557,0.000528924709828682,-0.0034157642750407557
2021-07-07,0.0,0.011290354311345396,0.005622919890615474,-0.011290354311345396,-0.005622919890615474
2021-07-08,0.0,-0.010160509990292721,-0.018000593754336824,0.010160509990292721,0.018000593754336824
2021-07-09,0.0,-0.0036987103646434205,-0.006253890793042061,0.0036987103646434205,0.006253890793042061
2021-07-12,-0.005037818672158689,0.012480668476202661,0.008636414912741808,-0.01751848714836135,-0.013674233584900497
2021-07-13,-0.005037818672158689,0.001829442925861846,0.0012558441967922551,-0.006867261598020535,-0.006293662868950944
2021-07-14,0.0,-0.011477800898465729,-0.0141189933525524,0.011477800898465729,0.0141189933525524
2021-07-15,0.0,0.013452473697049827,0.019677705330415796,-0.013452473697049827,-0.019677705330415796
2021-07-16,0.04336285398433848,-0.011004647226223185,-0.015077366809697845,0.054367501210561664,0.058440220794036324
2021-07-19,0.04336285398433848,0.003674356251606836,0.0047154695966828974,0.03968849773273164,0.03864738438765558
2021-07-20,0.0,-0.0008800251882764565,-0.004002298290377904,0.0008800251882764565,0.004002298290377904
2021-07-21,0.0,0.006860455784802877,-0.0012401152083819644,-0.006860455784802877,0.0012401152083819644
2021-07-22,0.007533449262281611,0.0014988219376210754,0.0007775354108838783,0.006034627324660535,0.006755913851397732
2021-07-23,0.007533449262281611,-0.012135682049788987,-0.013031448019995007,0.019669131312070598,0.020564897282276617
2021-07-26,-0.05751350139922525,-0.03221115964497567,-0.04507343961709154,-0.02530234175424958,-0.012440061782133714
2021-07-27,-0.05751350139922525,-0.035325766958357874,-0.03966471094113544,-0.022187734440867378,-0.017848790458089812
2021-07-28,0.015025047882731402,0.0019299940437478291,0.01117171052980459,0.013095053838983572,0.003853337352926811
2021-07-29,0.015025047882731402,0.018861543373777545,0.008531051743509988,-0.0038364954910461435,0.006493996139221414
2021-07-30,0.0,-0.008061406890750522,-0.02248683782905425,0.008061406890750522,0.02248683782905425
2021-08-02,0.0,0.025476131585456363,0.031079776368704293,-0.025476131585456363,-0.031079776368704293
2021-08-03,0.0,0.00014593391625838947,0.006118099242573116,-0.00014593391625838947,-0.006118099242573116
2021-08-04,0.0,0.008995918499693945,-0.000992223734914699,-0.008995918499693945,0.000992223734914699
2021-08-05,0.0,-0.006061640740331664,-0.007127623535208905,0.006061640740331664,0.007127623535208905
2021-08-06,0.0,-0.005478239607813795,-0.0033157240020031953,0.005478239607813795,0.0033157240020031953
2021-08-09,0.0,0.01300400685961356,0.01704872583548145,-0.01300400685961356,-0.01704872583548145
2021-08-10,0.0,0.011551360328629023,0.021970000745869633,-0.011551360328629023,-0.021970000745869633
2021-08-11,0.01284211527666923,-0.005514410636209388,-0.006348317200028486,0.01835652591287862,0.019190432476697716
2021-08-12,0.01284211527666923,-0.008372313741441206,-0.01235651396016757,0.021214429018110437,0.0251986292368368
2021-08-13,-0.00046182092792385054,-0.005503332763630353,0.0005529982037093539,0.0050415118357065025,-0.0010148191316332045
2021-08-16,-0.00046182092792385054,-0.000992725405278616,-8.068040901798579e-05,0.0005309044773547655,-0.00038114051890586476
2021-08-17,0.0,-0.020981285430078933,-0.023960838254494243,0.020981285430078933,0.023960838254494243
2021-08-18,0.0,0.011750113697440723,0.015602715927072852,-0.011750113697440723,-0.015602715927072852
2021-08-19,0.009987633237458549,-0.006558730262512524,-0.017627404997048624,0.016546363499971073,0.027615038234507172
2021-08-20,0.009987633237458549,-0.019100642926777045,-0.028517594004976665,0.029088276164235594,0.038505227242435214
2021-08-23,0.0129031690991952,0.01396649801751626,0.008443763314054609,-0.0010633289183210604,0.004459405785140591
2021-08-24,0.0129031690991952,0.01085841666873466,0.013121994457915287,0.002044752430460539,-0.00021882535872008724
2021-08-25,-0.011216575500876957,0.0019986130402851465,0.0023900532766276683,-0.013215188541162104,-0.013606628777504626
2021-08-26,-0.011216575500876957,-0.019711483495843396,-0.024426518796464847,0.008494907994966439,0.01320994329558789
2021-08-27,0.002936907301385183,0.005296140252956771,0.006345399450961686,-0.002359232951571588,-0.003408492149576503
2021-08-30,0.002936907301385183,-0.0028526799032118078,-0.009307128563146083,0.005789587204596991,0.012244035864531266
2021-08-31,0.0,-0.0015914336822993036,-0.004898873919732871,0.0015914336822993036,0.004898873919732871
2021-09-01,0.0,0.013286554672559792,0.024478092486645675,-0.013286554672559792,-0.024478092486645675
2021-09-02,0.0,-1.026807900672555e-05,-0.0017777072338399647,1.026807900672555e-05,0.0017777072338399647
2021-09-03,0.0,-0.005411333200531332,0.0028442292556110083,0.005411333200531332,-0.0028442292556110083
2021-09-06,0.0,0.018721634668990017,0.016628514235316416,-0.018721634668990017,-0.016628514235316416
2021-09-07,0.0,0.011978766572147359,0.01017263059392337,-0.011978766572147359,-0.01017263059392337
2021-09-08,0.0,-0.004145945285539465,-0.009472566225943058,0.004145945285539465,0.009472566225943058
2021-09-09,0.0,-0.00042637662329825243,-0.0020327790492568054,0.00042637662329825243,0.0020327790492568054
2021-09-10,0.0,0.008754509548270617,0.015022445162608644,-0.008754509548270617,-0.015022445162608644
2021-09-13,0.0,-0.00436020999218123,-0.001708001061730302,0.00436020999218123,0.001708001061730302
2021-09-14,-0.011415514136325577,-0.014924894724400284,-0.014563399856395542,0.0035093805880747064,0.003147885720069965
2021-09-15,-0.011415514136325577,-0.010135932123420899,-0.016091210901094888,-0.0012795820129046787,0.00467569676476931
2021-09-16,0.0,-0.012249040539763167,-0.004927508200369801,0.012249040539763167,0.004927508200369801
2021-09-17,0.0,0.010033903945753542,0.011339664729349108,-0.010033903945753542,-0.011339664729349108
2021-09-22,0.0012970001161169975,-0.007036742628615533,-0.015018258600761891,0.00833374274473253,0.01631525871687889
2021-09-23,0.0012970001161169975,0.006518353218838646,0.0009756312701849623,-0.005221353102721649,0.0003213688459320352
2021-09-24,-0.008826116787434946,-0.0007768070551388284,0.00777407710789646,-0.008049309732296117,-0.016600193895331405
2021-09-27,-0.008826116787434946,0.005761501867229679,0.022914441974281496,-0.014587618654664625,-0.03174055876171644
2021-09-28,-0.0013040494217255172,0.0013244843019906138,0.00193632407977673,-0.002628533723716131,-0.0032403735015022472
2021-09-29,-0.0013040494217255172,-0.01021739085922313,-0.002191767717866333,0.008913341437497613,0.0008877182961408159
2021-09-30,0.0,0.006712964399567145,0.0031546313486146005,-0.006712964399567145,-0.0031546313486146005
2021-10-08,0.0,0.013061043321729748,0.021335604585208,-0.013061043321729748,-0.021335604585208
2021-10-11,0.022131106373573406,0.0012677639078770842,0.007309981266671484,0.020863342465696322,0.014821125106901922
2021-10-12,0.022131106373573406,-0.01060534541822733,-0.0038870599754587953,0.032736451791800736,0.0260181663490322
2021-10-13,0.022881415947799244,0.011521671471628858,0.01324161553380443,0.011359744476170386,0.009639800413994815
2021-10-14,0.022881415947799244,-0.005364253022705934,-0.007624107851898265,0.028245668970505178,0.03050552379969751
2021-10-15,0.002810172695933255,0.0037650525784505007,0.004751857535764348,-0.0009548798825172455,-0.0019416848398310926
2021-10-18,0.002810172695933255,-0.011623828341217002,-0.021927428307700003,0.014434001037150257,0.02473760100363326
2021-10-19,0.016795860313400635,0.009834289957700859,0.011246494437649801,0.0069615703556997754,0.0055493658757508335
2021-10-20,0.016795860313400635,-0.0025473721844834207,-0.0011482735854827508,0.019343232497884055,0.017944133898883385
2021-10-21,0.02998388743169822,0.003633268026834058,0.01006794028931135,0.026350619404864162,0.01991594714238687
2021-10-22,0.02998388743169822,0.006434632976326959,0.01184322862825038,0.02354925445537126,0.01814065880344784
2021-10-25,0.0,0.003990136559853141,-0.0013076497821098432,-0.003990136559853141,0.0013076497821098432
2021-10-26,0.0,-0.003297506586980248,-0.005494124879856566,0.003297506586980248,0.005494124879856566
2021-10-27,-0.015645402885035686,-0.013084564082932126,-0.013746824343023878,-0.00256083880210356,-0.0018985785420118084
2021-10-28,-0.015645402885035686,-0.006945465235925208,-0.005075572365529468,-0.008699937649110479,-0.010569830519506218
2021-10-29,-0.007131970327272308,0.009175311565867705,0.00660610908224335,-0.016307281893140013,-0.013738079409515658
2021-11-01,-0.007131970327272308,-0.003683203735355467,-0.0071722479150990726,-0.003448766591916841,4.0277587826764716e-05
2021-11-02,0.0,-0.01039526120036216,-0.014058728550101707,0.01039526120036216,0.014058728550101707
2021-11-03,0.0,-0.0038720208270919265,-0.008643125187341671,0.0038720208270919265,0.008643125187341671
2021-11-04,0.0,0.009879467591488389,0.013789174602536036,-0.009879467591488389,-0.013789174602536036
2021-11-05,0.0,-0.005420293546174015,-0.0021216529564578313,0.005420293546174015,0.0021216529564578313
2021-11-08,0.011885828940740195,0.0012039608867595586,-0.0008369966635580761,0.010681868053980637,0.012722825604298271
2021-11-09,0.011885828940740195,-0.0002970186750492765,-0.004819490564184625,0.012182847615789472,0.01670531950492482
2021-11-10,0.0,-0.0052715846115121145,-0.009303162610871274,0.0052715846115121145,0.009303162610871274
2021-11-11,0.0,0.016066572775601085,0.020830647629092924,-0.016066572775601085,-0.020830647629092924
2021-11-12,-0.011503745346233885,-0.0020964959733803523,-0.007900993938404488,-0.009407249372853532,-0.0036027514078293965
2021-11-15,-0.011503745346233885,-0.001227400488505448,-0.00018707618565161344,-0.010276344857728437,-0.011316669160582271
2021-11-16,-0.016165018612663062,0.00019252905345346072,0.003521033933996609,-0.016357547666116523,-0.01968605254665967
2021-11-17,-0.016165018612663062,0.00049761228017009,-0.002583454486157155,-0.016662630892833152,-0.013581564126505907
2021-11-18,0.0,-0.009851097579696044,-0.00971754432059746,0.009851097579696044,0.00971754432059746
2021-11-19,0.0,0.01084004117727333,0.013296426565088781,-0.01084004117727333,-0.013296426565088781
2021-11-22,-0.0034073404418039632,0.0045684511028492025,0.0019833051543527436,-0.007975791544653166,-0.005390645596156707
2021-11-23,-0.0034073404418039632,0.00019338816057334896,-0.00011308914171737072,-0.003600728602377312,-0.0032942513000865925
2021-11-24,0.0,0.0006736747840068169,0.0044889326244759165,-0.0006736747840068169,-0.0044889326244759165
2021-11-25,0.0,-0.00411254794921756,-0.005164171413849394,0.00411254794921756,0.005164171413849394
2021-11-26,0.0,-0.007415591736036675,-0.00961846499734309,0.007415591736036675,0.00961846499734309
2021-11-29,0.0,-0.001792133132241358,0.0014791858344229691,0.001792133132241358,-0.0014791858344229691
2021-11-30,-0.0008047591851846336,-0.003996767956598313,-0.009770384677870614,0.003192008771413679,0.00896562549268598
2021-12-01,-0.0008047591851846336,0.0024461768656238725,0.0027754610956918224,-0.003250936050808506,-0.003580220280876456
2021-12-02,0.0,0.002541366887909291,0.0035793494972160556,-0.002541366887909291,-0.0035793494972160556
2021-12-03,0.0,0.0092377516391553,0.009685994447955926,-0.0092377516391553,-0.009685994447955926
2021-12-06,0.0,-0.0017139289372417599,0.0036842230037759105,0.0017139289372417599,-0.0036842230037759105
2021-12-07,0.0,0.006025401523110485,0.00782784611662346,-0.006025401523110485,-0.00782784611662346
2021-12-08,0.02763260675908663,0.014999695252026601,0.015587934790251001,0.01263291150706003,0.01204467196883563
2021-12-09,0.02763260675908663,0.016565484304223554,0.017386938434383437,0.011067122454863076,0.010245668324703194
2021-12-10,-0.013065338072152155,-0.00464096056266472,-0.0017312333750406639,-0.008424377509487435,-0.011334104697111491
2021-12-13,-0.013065338072152155,0.005673455823007156,0.00500312272972625,-0.01873879389515931,-0.018068460801878405
2021-12-14,0.0,-0.006707580943388858,-0.006862691181952041,0.006707580943388858,0.006862691181952041
2021-12-15,0.0,-0.008673782600946645,-0.008184340235242948,0.008673782600946645,0.008184340235242948
2021-12-16,0.008626861563137966,0.005759204139115903,0.0023883419137877837,0.002867657424022063,0.006238519649350183
2021-12-17,0.008626861563137966,-0.015883672014189276,-0.017174274544557777,0.024510533577327243,0.025801136107695744
2021-12-20,-0.010025652522681727,-0.015003753965883382,-0.008655648021278273,0.004978101443201655,-0.0013700045014034545
2021-12-21,-0.010025652522681727,0.00677605615910104,0.0030349032934227083,-0.016801708681782768,-0.013060555816104436
2021-12-22,-0.0014792708976442137,0.0001953804729428743,-0.001712970702818284,-0.001674651370587088,0.00023369980517407019
2021-12-23,-0.0014792708976442137,0.0069773830235326795,0.009679508609047094,-0.008456653921176893,-0.011158779506691308
2021-12-24,-0.014906862375245855,-0.0055367628931808355,-0.0016718163552770227,-0.00937009948206502,-0.013235046019968832
2021-12-27,-0.014906862375245855,-0.00041045731447131306,-0.004979795735864934,-0.014496405060774542,-0.009927066639380921
2021-12-28,0.008647349312532748,0.007448183895335303,0.00749411172418335,0.0011991654171974453,0.0011532375883493984
2021-12-29,0.008647349312532748,-0.01462481537381266,-0.02242935622242148,0.02327216468634541,0.03107670553495423
2021-12-30,0.051058542897234105,0.007787479420413357,0.006874394757864666,0.04327106347682075,0.04418414813936944
2021-12-31,0.051058542897234105,0.003832157203784936,0.0011913774376839381,0.04722638569344917,0.04986716545955017
2022-01-04,0.0027533881939733607,-0.004574556156724974,-0.0027907995981656386,0.007327944350698334,0.005544187792138999
2022-01-05,0.0027533881939733607,-0.010096039465042228,-0.0025085919433762705,0.012849427659015589,0.005261980137349631
2022-01-06,0.0132398437912713,-0.010248309408971035,-0.016388161842544213,0.023488153200242334,0.029628005633815513
2022-01-07,0.0132398437912713,0.000859236690652132,0.0029637288292294617,0.012380607100619168,0.010276114962041838
2022-01-10,-0.005482450909006786,0.004493641093487266,0.002703746620316805,-0.009976092002494052,-0.008186197529323591
2022-01-11,-0.005482450909006786,-0.009551944244886368,-0.006410638215224473,0.0040694933358795815,0.0009281873062176871
2022-01-12,0.020222272827452814,0.009965046261075416,0.010683395907260973,0.010257226566377398,0.009538876920191841
2022-01-13,0.020222272827452814,-0.016439724449911042,-0.016678335699374713,0.036661997277363856,0.03690060852682753
2022-01-14,0.0,-0.008222966394736075,-0.012341631896273686,0.008222966394736075,0.012341631896273686
2022-01-17,0.0,0.00857886953559861,0.0055270110593326205,-0.00857886953559861,-0.0055270110593326205
2022-01-18,0.0,0.00966379151214114,0.009890106988234448,-0.00966379151214114,-0.009890106988234448
2022-01-19,0.0,-0.006849699273894561,-0.004352410593524203,0.006849699273894561,0.004352410593524203
2022-01-20,-0.003335553960973292,0.009022295298700023,0.017650546363953357,-0.012357849259673315,-0.02098610032492665
2022-01-21,-0.003335553960973292,-0.009163451511451148,-0.002465237633165529,0.005827897550477856,-0.000870316327807763
2022-01-24,0.0012453882481904266,0.0015546177167833353,-0.0034324387778267296,-0.0003092294685929087,0.004677827026017156
2022-01-25,0.0012453882481904266,-0.022622912462343936,-0.019731001074749677,0.023868300710534363,0.020976389322940103
2022-01-26,0.0,0.007237439750344743,0.008083171458042937,-0.007237439750344743,-0.008083171458042937
2022-01-27,0.0,-0.019614583930174456,-0.013250091453543278,0.019614583930174456,0.013250091453543278
2022-01-28,0.005862620978957844,-0.012145337108323107,-0.016957568141762525,0.01800795808728095,0.02282018912072037
2022-02-07,0.005862620978957844,0.015408313740613577,0.01840718006632458,-0.009545692761655733,-0.012544559087366736
2022-02-08,-0.028436006573460237,-0.005463855902669068,-0.0049210026825514674,-0.02297215067079117,-0.02351500389090877
2022-02-09,-0.028436006573460237,0.00939296167958048,0.011689225348301635,-0.03782896825304072,-0.04012523192176187
2022-02-10,0.0,-0.0026224941208842223,-0.0007303902436769372,0.0026224941208842223,0.0007303902436769372
2022-02-11,0.0,-0.00828904320388979,-0.001640283566830436,0.00828904320388979,0.001640283566830436
2022-02-14,0.005388491607223378,-0.010803233798409195,-0.0102265814330188,0.016191725405632573,0.015615073040242178
2022-02-15,0.005388491607223378,0.010635610070105939,0.003710485800770824,-0.005247118462882561,0.0016780058064525538
2022-02-16,0.008407971705218675,0.003889045890306697,0.004799536238064395,0.004518925814911978,0.0036084354671542807
2022-02-17,0.008407971705218675,0.002420966697632476,0.0011644770828125317,0.005987005007586199,0.007243494622406144
2022-02-18,0.0,0.00476759332666532,0.006317027757961835,-0.00476759332666532,-0.006317027757961835
2022-02-21,0.0,-0.0036398895778329,-0.007785338446328782,0.0036398895778329,0.007785338446328782
2022-02-22,0.012756067035836316,-0.0129814362871713,-0.015854051708925954,0.025737503323007616,0.02861011874476227
2022-02-23,0.012756067035836316,0.01069051080528638,0.00517209186950951,0.0020655562305499364,0.007583975166326806
2022-02-24,0.0,-0.02027449411103066,-0.02147716085975704,0.02027449411103066,0.02147716085975704
2022-02-25,0.0,0.0097365608965585,0.00820320932575358,-0.0097365608965585,-0.00820320932575358
2022-02-28,0.0,0.001799528580362031,0.0014797896890539342,-0.001799528580362031,-0.0014797896890539342
2022-03-01,0.0,0.008302685713662106,0.01324412963269661,-0.008302685713662106,-0.01324412963269661
2022-03-02,0.0,-0.008894536213468696,-0.01100717087172487,0.008894536213468696,0.01100717087172487
2022-03-03,0.0,-0.005890446861486098,-0.007429492967076179,0.005890446861486098,0.007429492967076179
2022-03-04,0.010638266392598128,-0.0121275235465097,-0.016186220694888398,0.022765789939107828,0.026824487087486526
2022-03-07,0.010638266392598128,-0.031947567292274215,-0.0355803191179449,0.04258583368487234,0.04621858551054303
2022-03-08,0.0025221108432953443,-0.02007682446620307,-0.013046351947998636,0.022598935309498414,0.01556846279129398
2022-03-09,0.0025221108432953443,-0.009152738671024174,-0.005677383812569992,0.011674849514319519,0.008199494655865336
2022-03-10,0.017377531290554415,0.01573225123333377,0.0135581196280532,0.0016452800572206439,0.0038194116625012153
2022-03-11,0.017377531290554415,0.0031867015775104424,0.001193062018979063,0.014190829713043973,0.016184469271575352
2022-03-14,0.0,-0.030595469195545455,-0.03487100674107302,0.030595469195545455,0.03487100674107302
2022-03-15,0.0,-0.04573915626287506,-0.04868740655600812,0.04573915626287506,0.04868740655600812
2022-03-16,0.025454558965870122,0.04324252411636098,0.04792896708718164,-0.01778796515049086,-0.022474408121311518
2022-03-17,0.025454558965870122,0.01963869800388829,0.0226725115032691,0.0058158609619818336,0.0027820474626010228
2022-03-18,0.0,0.006654553177431133,0.012337469310462534,-0.006654553177431133,-0.012337469310462534
2022-03-21,0.0,-0.0016760824210599878,-0.004857008622114689,0.0016760824210599878,0.004857008622114689
2022-03-22,0.0,-0.0008124449662459954,0.0015467616726592137,0.0008124449662459954,-0.0015467616726592137
2022-03-23,0.0,0.004989084175226699,0.0070431551472791565,-0.004989084175226699,-0.0070431551472791565
2022-03-24,0.0,-0.0058949800304920474,-0.003939032759056604,0.0058949800304920474,0.003939032759056604
2022-03-25,0.0,-0.018050906661711497,-0.018796182746064316,0.018050906661711497,0.018796182746064316
2022-03-28,-0.030913980325180224,-0.006252140939066675,-0.008065165830363985,-0.02466183938611355,-0.02284881449481624
2022-03-29,-0.030913980325180224,-0.003454285555879566,-0.0023053990598085328,-0.027459694769300658,-0.02860858126537169
2022-03-30,0.04507043128495103,0.029016917666068398,0.030889345789646194,0.01605351361888263,0.014181085495304835
2022-03-31,0.04507043128495103,-0.0074046214240379715,-0.0038215416135092273,0.052475052708989,0.048891972898460256
2022-04-01,0.006420462819045181,0.012684128262208105,0.018836296359862725,-0.006263665443162925,-0.012415833540817545
2022-04-06,0.006420462819045181,-0.002881089575693996,-0.002955832397664726,0.009301552394739176,0.009376295216709907
2022-04-07,0.00528638062738751,-0.012838192802731796,-0.008383339848140547,0.018124573430119306,0.013669720475528058
2022-04-08,0.00528638062738751,0.005148369010002263,0.005821928687149258,0.00013801161738524748,-0.0005355480597617479
2022-04-11,-0.0349544105988292,-0.030892721655868982,-0.02602837266324609,-0.004061688942960218,-0.008926037935583109
2022-04-12,-0.0349544105988292,0.019487472165109487,0.02234562351224456,-0.05444188276393869,-0.05730003411107376
2022-04-13,0.0,-0.009624470989026301,-0.00361511529082037,0.009624470989026301,0.00361511529082037
2022-04-14,0.0,0.012520109958596315,0.01279611869635433,-0.012520109958596315,-0.01279611869635433
2022-04-15,0.018045059138113384,-0.0006727789348620616,-0.0011586517065825808,0.018717838072975446,0.019203710844695965
2022-04-18,0.018045059138113384,-0.005340495374515086,-0.012278647854043534,0.02338555451262847,0.030323706992156918
2022-04-19,0.028132986349265643,-0.0075557198335246545,-0.006292031348652527,0.0356887061827903,0.03442501769791817
2022-04-20,0.028132986349265643,-0.015504607124718794,-0.01249688506887825,0.04363759347398444,0.04062987141814389
2022-04-21,0.0,-0.018414116178923523,-0.011443467764011617,0.018414116178923523,0.011443467764011617
2022-04-22,0.0,0.00435954482548051,0.008294010428717913,-0.00435954482548051,-0.008294010428717913
2022-04-25,-0.06621388049521437,-0.04942129197034828,-0.04474806680711896,-0.016792588524866092,-0.021465813688095414
2022-04-26,-0.06621388049521437,-0.008070963666246378,0.004032779898095695,-0.058142916828967994,-0.07024666039331007
2022-04-27,0.07076565002254198,0.02944409796729497,0.02054291776426731,0.04132155205524701,0.05022273225827467
2022-04-28,0.07076565002254198,0.006563916684208193,0.010822502637559461,0.06420173333833379,0.05994314738498252
2022-04-29,0.04590570811353811,0.024260987322467287,0.011278997123201018,0.021644720791070826,0.034626710990337095
2022-05-05,0.04590570811353811,-0.001501404298547837,-0.0038753209088285834,0.04740711241208595,0.049781029022366696
2022-05-06,-0.01968863669113441,-0.025285458866243893,-0.02673367043179109,0.005596822175109484,0.007045033740656681
2022-05-09,-0.01968863669113441,-0.008025460434249787,-0.012320684250128555,-0.011663176256884622,-0.007367952441005854
2022-05-10,0.013531786414061386,0.01094278699348017,0.007960576486977233,0.0025889994205812172,0.005571209927084153
2022-05-11,0.013531786414061386,0.014426498837971646,0.014197167465406002,-0.00089471242391026,-0.0006653810513446157
2022-05-12,0.007751954102572789,-0.004446210410369189,-0.005825057800868727,0.012198164512941978,0.013577011903441516
2022-05-13,0.007751954102572789,0.007542804023502381,0.010820529584831595,0.00020915007907040817,-0.0030685754822588063
