info,tradeDetail
S43框架EA修正-hsce,"2011-01-25:00762 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-hsce,"2011-01-25:00981 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-01-25:01918 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-01-25:02618 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-01-25:02688 持有期,收益为 0.01%,明日信号为 平仓"
S43框架EA修正-hsce,"2011-01-25:02007 开盘平仓,开盘收益为 0.01%,明日信号为 平仓"
S43框架EA修正-hsce,"2011-01-26:00688 持有期,收益为 0.02%,明日信号为 平仓"
S43框架EA修正-hsce,"2011-01-26:00762 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-01-26:00981 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-01-26:01918 持有期,收益为 -0.03%,明日信号为 平仓"
S43框架EA修正-hsce,"2011-01-26:02618 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-01-26:02688 开盘平仓,开盘收益为 0.01%,明日信号为 平仓"
S43框架EA修正-hsce,"2011-01-27:00762 持有期,收益为 0.03%,明日信号为 多"
S43框架EA修正-hsce,"2011-01-27:00981 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-01-27:02618 持有期,收益为 0.04%,明日信号为 多"
S43框架EA修正-hsce,"2011-01-27:02319 开盘建仓,当日收益为 -0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-01-27:00688 开盘平仓,开盘收益为 -0.02%,明日信号为 平仓"
S43框架EA修正-hsce,"2011-01-27:01918 开盘平仓,开盘收益为 0.01%,明日信号为 平仓"
S43框架EA修正-hsce,"2011-01-28:00762 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-01-28:00981 持有期,收益为 -0.00%,明日信号为 平仓"
S43框架EA修正-hsce,"2011-01-28:02319 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-01-28:02618 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-hsce,"2011-01-28:00267 开盘建仓,当日收益为 -0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-01-31:00267 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-01-31:00762 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-01-31:02319 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-hsce,"2011-01-31:02618 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-01-31:00981 开盘平仓,开盘收益为 -0.02%,明日信号为 平仓"
S43框架EA修正-hsce,"2011-02-01:00267 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-01:00762 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-01:02319 持有期,收益为 0.03%,明日信号为 多"
