info,tradeDetail
S43框架EA修正-msci,"2011-01-20:2327 开盘建仓,当日收益为 0.03%,明日信号为 多"
S43框架EA修正-msci,"2011-01-20:2385 开盘建仓,当日收益为 -0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-21:2303 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-21:2327 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-21:2330 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-msci,"2011-01-21:2385 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-msci,"2011-01-21:2395 开盘建仓,当日收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-21:3702 开盘建仓,当日收益为 0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-21:9910 开盘建仓,当日收益为 -0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-24:2303 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-24:2327 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-24:2330 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-24:2385 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-24:2395 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-msci,"2011-01-24:3702 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-24:9910 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-25:2303 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-25:2327 持有期,收益为 0.04%,明日信号为 多"
S43框架EA修正-msci,"2011-01-25:2330 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-25:2385 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-25:2395 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-25:3702 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-25:9910 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-26:2303 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-26:2327 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-msci,"2011-01-26:2330 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-26:2385 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-26:2395 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-26:3702 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-26:9910 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-27:2303 持有期,收益为 0.03%,明日信号为 多"
S43框架EA修正-msci,"2011-01-27:2327 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-msci,"2011-01-27:2330 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-27:2385 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-27:2395 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-msci,"2011-01-27:3702 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-27:9910 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-28:2303 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-28:2327 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-28:2330 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-01-28:2385 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-28:2395 持有期,收益为 0.03%,明日信号为 多"
S43框架EA修正-msci,"2011-01-28:3702 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-28:9910 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-31:2303 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-31:2327 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-31:2330 持有期,收益为 -0.00%,明日信号为 平仓"
S43框架EA修正-msci,"2011-01-31:2385 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-31:2395 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-31:3702 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-31:9910 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-01-31:2002 开盘建仓,当日收益为 0.01%,明日信号为 多"
