,candle_end_time,open,close,DIF,DEA,MACD,min,price_new_low,last_valley_price,last_valley_dif,state,macd_sig,signal,Observation,RollingMean,UpperBound,LowerBound,sell_sig1,sell_sig2,sell_sig3,r
2132,2015-10-15,3255.03,3338.07,-20.519384800708394,-66.19933806571407,91.35990653001136,3255.03,,3083.59,-217.76449946950288,,False,0.0,3338.07,3152.456,3325.8256121471986,2979.0863878528016,True,True,,0.023182035531688072
2133,2015-10-16,3358.3,3391.35,-4.523703469762495,-53.86421114652376,98.68101535352253,3358.3,,3083.59,-217.76449946950288,,False,0.0,3391.35,3162.0119999999997,3363.6288433044933,2960.395156695506,True,True,,0.015961318965749483
2134,2015-10-19,3401.63,3386.7,7.689137498582568,-41.553541417502494,98.48535783217012,3386.7,,3083.59,-217.76449946950288,,False,0.0,3386.7,3175.607,3398.230449537705,2952.9835504622947,True,False,,-0.0013711353885621502
2135,2015-10-20,3377.55,3425.33,20.25157258775789,-29.19251861645042,98.88818240841663,3377.55,,3083.59,-217.76449946950288,,False,0.0,3425.33,3196.615,3429.978272988841,2963.2517270111584,True,False,,0.011406383795435016
2136,2015-10-21,3428.56,3320.68,21.51500096146765,-19.05101470086681,81.13203132466892,3320.68,,3083.59,-217.76449946950288,,False,0.0,3320.68,3205.0359999999996,3443.4887539284528,2966.5832460715465,True,False,,-0.03055180084838549
2137,2015-10-22,3292.29,3368.74,26.0935274541298,-10.022106269867486,72.23126744799457,3292.29,,3083.59,-217.76449946950288,,False,0.0,3368.74,3219.17,3461.2224287010185,2977.1175712989816,True,False,,0.014472939277497376
2138,2015-10-23,3377.55,3412.43,32.868572114145536,-1.443970593064881,68.62508541442084,3377.55,,3083.59,-217.76449946950288,,False,0.0,3412.43,3234.8955,3484.153971990542,2985.6370280094584,True,False,,0.012969240725018816
2139,2015-10-26,3448.65,3429.58,39.17017608294282,6.67885874213666,64.98263468161231,3429.58,,3083.59,-217.76449946950288,,False,0.0,3429.58,3248.5474999999997,3508.8103891622045,2988.284610837795,True,False,,0.005025744117828079
2140,2015-10-27,3409.14,3434.34,44.04066151624056,14.151219296957441,59.77888443856624,3409.14,,3083.59,-217.76449946950288,,False,0.0,3434.34,3260.9835,3531.593831752238,2990.3731682477614,True,False,,0.001387925052047212
2141,2015-10-28,3417.01,3375.2,42.636960228753196,19.848367483316594,45.577185490873205,3375.2,,3083.59,-217.76449946950288,,False,0.0,3375.2,3273.9489999999996,3540.3250348005326,3007.5729651994666,True,False,,-0.017220193690781982
2142,2015-10-29,3387.77,3387.31,42.01734286415467,24.28216255948421,35.47036060934092,3387.31,,3083.59,-217.76449946950288,,False,0.0,3387.31,3286.1800000000003,3549.774690234939,3022.5853097650615,True,False,,0.0035879355297463444
2143,2015-10-30,3380.28,3382.56,40.67414016694329,27.560558080976026,26.227164171934525,3380.28,,3083.59,-217.76449946950288,,False,0.0,3382.56,3300.6904999999997,3551.656133860597,3049.7248661394024,True,False,,-0.001402292674718253
2144,2015-11-02,3337.58,3325.08,34.572951271214606,28.963036719023744,11.219829104381724,3325.08,,3083.59,-217.76449946950288,,False,0.0,3325.08,3311.9065,3545.5838059820953,3078.229194017905,True,False,,-0.01699304668653323
2145,2015-11-03,3330.32,3316.7,28.73033374582883,28.916496124384764,-0.3723247571118691,3316.7,,3083.59,-217.76449946950288,,False,0.0,3316.7,3325.8345,3522.923573312165,3128.745426687835,False,False,,-0.0025202401145235642
2146,2015-11-04,3325.62,3459.64,35.227994274420325,30.178795754391878,10.098397040056895,3325.62,,3083.59,-217.76449946950288,,False,0.0,3459.64,3346.1774999999993,3506.981052806041,3185.3739471939575,True,False,,0.04309705430096189
2147,2015-11-05,3459.22,3522.82,44.95729532360838,33.13449566823518,23.64559931074639,3459.22,,3083.59,-217.76449946950288,,False,0.0,3522.82,3365.1504999999997,3514.921694089661,3215.3793059103386,True,True,,0.01826201570105579
2148,2015-11-06,3514.44,3590.03,57.429114717433094,37.99341947807476,38.87139047871666,3514.44,,3083.59,-217.76449946950288,,False,0.0,3590.03,3385.4945,3541.267471785995,3229.7215282140046,True,True,,0.0190784655474876
2149,2015-11-09,3588.5,3646.88,71.08106307763819,44.610948197987454,52.940229759301474,3588.5,,3083.59,-217.76449946950288,,False,0.0,3646.88,3403.4555,3589.8019158470406,3217.1090841529594,True,True,,0.015835522265830626
2150,2015-11-10,3617.4,3640.49,80.45724982050342,51.78020852249065,57.354082596025535,3617.4,,3083.59,-217.76449946950288,,False,0.0,3640.49,3420.8185,3626.5518961490834,3215.0851038509163,True,True,,-0.001752182687667303
2151,2015-11-11,3635.0,3650.25,87.66494883761516,58.95715658551556,57.41558450419919,3635.0,,3083.59,-217.76449946950288,,False,0.0,3650.25,3440.209,3655.460659961156,3224.9573400388435,True,False,,0.0026809577831556908
2152,2015-11-12,3656.82,3632.9,90.92893013207413,65.35151129482728,51.154837674493706,3632.9,,3083.59,-217.76449946950288,,False,0.0,3632.9,3454.9505,3680.3468599063467,3229.554140093653,True,False,,-0.004753099102801195
2153,2015-11-13,3600.76,3580.84,88.29701883705411,69.94061280327264,36.712812067562936,3580.84,,3083.59,-217.76449946950288,,False,0.0,3580.84,3464.425,3694.218566010953,3234.6314339890473,True,False,,-0.014330149467367659
2154,2015-11-16,3522.46,3606.96,87.31239296389504,73.41496883539713,27.794848256995806,3522.46,,3083.59,-217.76449946950288,,False,0.0,3606.96,3475.4379999999996,3710.331483145081,3240.544516854918,True,False,,0.007294377855475265
2155,2015-11-17,3629.98,3604.79,85.37284399815644,75.806543867949,19.132600260414875,3604.79,,3083.59,-217.76449946950288,,False,0.0,3604.79,3484.411,3724.6132380329286,3244.2087619670715,True,False,,-0.0006016146561093061
2156,2015-11-18,3605.06,3568.47,79.98302251220002,76.64183959679922,6.682365830801615,3568.47,,3083.59,-217.76449946950288,,False,0.0,3568.47,3496.8005000000003,3727.3102207039783,3266.2907792960223,True,False,,-0.010075482899142618
2157,2015-11-19,3573.78,3617.06,78.72486582078454,77.05844484159628,3.3328419583765196,3573.78,,3083.59,-217.76449946950288,,False,0.0,3617.06,3509.2165,3737.5379274898974,3280.8950725101026,True,False,,0.013616479891942479
2158,2015-11-20,3620.79,3630.5,77.91411780533554,77.22957943434415,1.3690767419827807,3620.79,,3083.59,-217.76449946950288,,False,0.0,3630.5,3520.1200000000003,3749.736073392137,3290.503926607864,True,False,,0.0037157249257684377
2159,2015-11-23,3630.87,3610.31,74.78040790371233,76.73974512821779,-3.918674449010922,3610.31,,3083.59,-217.76449946950288,,False,0.0,3610.31,3529.1565,3758.0325728670036,3300.2804271329965,True,False,,-0.005561217463159407
2160,2015-11-24,3602.89,3616.11,71.9357017653615,75.77893645564653,-7.68646938057006,3602.89,,3083.59,-217.76449946950288,,False,0.0,3616.11,3538.2450000000003,3765.770826885699,3310.7191731143016,True,False,,0.0016065102442726076
2161,2015-11-25,3614.07,3647.93,71.42551089610788,74.90825134373881,-6.965480895261862,3614.07,,3083.59,-217.76449946950288,,False,0.0,3647.93,3551.8814999999995,3771.2296497779707,3332.5333502220283,True,False,,0.008799511076819977
2162,2015-11-26,3659.57,3635.55,69.22424442138072,73.7714499592672,-9.094411075772967,3635.55,,3083.59,-217.76449946950288,,False,0.0,3635.55,3564.2934999999998,3772.8137812462555,3355.773218753744,True,False,,-0.003393705471322006
2163,2015-11-27,3616.54,3436.3,50.81613827256206,69.18038762192617,-36.72849869872823,3436.3,,3083.59,-217.76449946950288,,False,0.0,3436.3,3566.9805,3767.2874694719017,3366.6735305280986,False,False,,-0.05480601284537412
2164,2015-11-30,3433.85,3445.41,36.54145524117939,62.65260114577682,-52.22229180919486,3433.85,,3083.59,-217.76449946950288,,False,0.0,3445.41,3572.9970000000003,3749.719369393398,3396.2746306066024,False,False,,0.002651107295637667
2165,2015-12-01,3442.44,3456.31,25.8106755984586,55.284216036313175,-58.94708087570915,3442.44,,3083.59,-217.76449946950288,,False,0.0,3456.31,3579.9775,3723.579126296556,3436.375873703444,False,False,,0.003163629292304959
2166,2015-12-02,3450.28,3536.91,23.538860486942212,48.93514492643899,-50.79256887899355,3450.28,,3083.59,-217.76449946950288,,False,0.0,3536.91,3583.8410000000003,3718.140887103509,3449.5411128964915,False,False,,0.023319667506676245
2167,2015-12-03,3525.73,3584.82,25.31257958205697,44.21063185756258,-37.796104551011226,3525.73,,3083.59,-217.76449946950288,,False,0.0,3584.82,3586.941,3718.293574683615,3455.5884253163845,False,False,,0.013545722113370129
2168,2015-12-04,3558.15,3524.99,21.6410195616254,39.69670939837515,-36.1113796734995,3524.99,,3083.59,-217.76449946950288,,False,0.0,3524.99,3583.689,3717.7668645266067,3449.611135473393,False,False,,-0.016689819851484988
2169,2015-12-07,3529.81,3536.93,19.47029852497235,35.65142722369459,-32.36225739744448,3529.81,,3083.59,-217.76449946950288,,False,0.0,3536.93,3578.1915,3710.458820419731,3445.9241795802686,False,False,,0.003387243651755023
2170,2015-12-08,3518.65,3470.07,12.214146162637462,30.963971011483167,-37.49964969769141,3470.07,,3083.59,-217.76449946950288,,False,0.0,3470.07,3569.6705,3706.659716433327,3432.6812835666733,False,False,,-0.018903399275642885
2171,2015-12-09,3462.58,3472.44,6.5789937857352925,26.086975566333592,-39.0159635611966,3462.58,,3083.59,-217.76449946950288,,False,0.0,3472.44,3560.78,3698.772841553531,3422.787158446469,False,False,,0.0006829833403936281
2172,2015-12-10,3469.81,3455.5,0.7376750427411025,21.017115461615095,-40.558880837747985,3455.5,,3083.59,-217.76449946950288,,False,0.0,3455.5,3551.9100000000008,3692.990946693801,3410.8290533062004,False,False,,-0.004878414025872302
2173,2015-12-11,3441.6,3434.58,-5.516095197983759,15.710473329695326,-42.45313705535817,3434.58,,3083.59,-217.76449946950288,,False,0.0,3434.58,3544.5969999999993,3693.847763629603,3395.3462363703957,False,False,,-0.006054116625669237
2174,2015-12-14,3403.51,3520.67,-3.4853329056973053,11.8713120826168,-30.71328997662821,3403.51,,3083.59,-217.76449946950288,,False,0.0,3520.67,3540.2825000000003,3687.0408125925765,3393.524187407424,False,False,,0.025065655771593587
2175,2015-12-15,3518.13,3510.35,-2.677808797430771,8.961487906607287,-23.278593408076116,3510.35,,3083.59,-217.76449946950288,,False,0.0,3510.35,3535.5604999999996,3679.7678527217695,3391.3531472782297,False,False,,-0.0029312602430787704
2176,2015-12-16,3522.09,3516.19,-1.548747928589819,6.859440739567866,-16.81637733631537,3516.19,,3083.59,-217.76449946950288,,False,0.0,3516.19,3532.9464999999996,3676.567058455331,3389.3259415446682,False,False,,0.0016636517726154043
2177,2015-12-17,3533.63,3580.0,4.443749879516872,6.3763025675576674,-3.8651053760815905,3533.63,,3083.59,-217.76449946950288,,False,0.0,3580.0,3531.0935,3671.239568696277,3390.947431303723,True,False,,0.018147483497763295
