x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
short-中性化-NewRVS-5d-rcc5-000905,-51.02,-99.55,-82.32,44.12,-49.18,12,13,52.24,-1.10,3,4.73,-54.05,-13.46,-0.98,49.11
longshort-中性化-NewRVS-5d-rcc5-000905,22.28,-23.01,-17.81,94.27,25.02,14,9,8.45,2.43,38,0.76,24.94,66.46,2.64,57.89
long-中性化-NewRVS-5d-rcc5-A,19.71,-70.94,-55.42,356.33,25.95,14,6,57.05,0.61,168,5.17,3.18,118.14,0.35,55.60
short-中性化-NewRVS-5d-rcc5-A,-57.96,-99.82,-84.97,50.12,-57.22,12,8,52.97,-1.36,3,4.80,-62.68,-31.61,-1.09,47.71
longshort-中性化-NewRVS-5d-rcc5-A,33.05,-6.94,-0.09,79.77,35.19,14,6,6.86,4.21,96,0.62,37.34,68.70,4.82,63.61
long-中性化-RVS-2d-rcc2-000300,-11.07,-95.24,-75.28,195.96,-8.58,11,13,32.47,-0.20,30,2.94,-16.46,36.44,-0.34,49.85
short-中性化-RVS-2d-rcc2-000300,-35.58,-99.96,-84.55,75.97,-34.14,10,12,29.34,-1.35,36,2.66,-37.45,-6.15,-1.21,45.33
longshort-中性化-RVS-2d-rcc2-000300,-7.75,-79.69,-22.67,16.41,-7.29,13,14,7.02,-1.11,141,0.64,-9.00,5.81,-1.10,45.12
long-中性化-RVS-2d-rcc2-000905,0.12,-88.51,-66.04,271.29,3.82,13,8,35.57,0.18,531,3.22,-9.10,48.22,0.00,53.30
short-中性化-RVS-2d-rcc2-000905,-38.70,-99.98,-85.46,55.90,-37.23,11,11,32.40,-1.34,8,2.93,-37.97,-10.26,-1.19,45.53
longshort-中性化-RVS-2d-rcc2-000905,0.43,-64.15,-21.52,45.97,1.44,13,19,6.51,0.10,458,0.59,-0.32,24.46,0.07,48.27
long-中性化-RVS-2d-rcc2-A,2.25,-88.35,-66.49,269.76,6.48,11,8,36.12,0.24,477,3.27,-7.16,58.53,0.06,54.17
short-中性化-RVS-2d-rcc2-A,-42.96,-99.99,-84.80,56.97,-41.98,11,14,32.49,-1.56,8,2.94,-44.26,-20.01,-1.32,46.19
longshort-中性化-RVS-2d-rcc2-A,5.32,-39.01,-15.98,50.51,6.01,13,13,5.80,0.92,225,0.52,3.72,26.26,0.92,53.40
long-中性化-RVS-5d-rcc5-000300,0.94,-73.94,-47.70,179.70,3.33,14,8,52.13,0.28,360,4.72,-8.71,50.30,0.02,52.29
short-中性化-RVS-5d-rcc5-000300,-50.47,-99.47,-85.00,30.30,-47.15,8,9,46.93,-1.26,10,4.25,-54.61,-9.87,-1.08,46.56
longshort-中性化-RVS-5d-rcc5-000300,12.51,-25.29,-19.48,60.54,14.41,13,8,10.66,1.16,46,0.97,11.70,48.65,1.17,53.82
long-中性化-RVS-5d-rcc5-000905,21.58,-70.21,-47.09,357.58,27.57,14,6,56.44,0.63,175,5.11,3.19,115.96,0.38,55.22
short-中性化-RVS-5d-rcc5-000905,-53.86,-99.68,-84.08,45.93,-51.16,12,15,51.73,-1.23,3,4.68,-57.12,-15.24,-1.04,48.22
longshort-中性化-RVS-5d-rcc5-000905,27.93,-24.81,-18.04,116.81,32.12,13,10,9.63,2.61,32,0.87,34.03,91.35,2.90,59.41
long-中性化-RVS-5d-rcc5-A,26.64,-70.93,-54.25,398.61,35.16,14,6,57.66,0.70,165,5.22,7.24,135.79,0.46,55.73
short-中性化-RVS-5d-rcc5-A,-61.13,-99.89,-85.33,44.89,-59.31,12,13,52.23,-1.54,3,4.73,-65.17,-33.08,-1.17,46.56
longshort-中性化-RVS-5d-rcc5-A,42.65,-7.01,0.31,113.33,44.92,21,5,8.06,4.46,92,0.73,45.83,99.40,5.29,67.68
long-原因子-HB-2d-rcc2-000300,-15.90,-98.64,-78.70,171.80,-10.22,12,11,29.54,-0.44,74,2.67,-20.60,49.31,-0.54,49.11
short-原因子-HB-2d-rcc2-000300,-20.36,-99.53,-77.00,221.11,-12.70,13,13,29.80,-0.61,64,2.70,-25.93,41.16,-0.68,47.92
longshort-原因子-HB-2d-rcc2-000300,-19.69,-97.70,-34.34,-9.70,-19.49,7,15,6.40,-3.39,NaN,0.58,-19.22,-13.66,-3.07,33.37
long-原因子-HB-2d-rcc2-000905,-13.97,-97.99,-75.36,171.98,-8.44,11,11,32.73,-0.29,62,2.96,-17.60,47.66,-0.43,52.32
short-原因子-HB-2d-rcc2-000905,-18.50,-99.25,-77.54,198.57,-10.52,12,11,33.29,-0.45,74,3.01,-23.17,55.90,-0.56,50.02
longshort-原因子-HB-2d-rcc2-000905,-19.70,-97.67,-35.03,-8.01,-19.44,6,18,5.50,-3.96,NaN,0.50,-18.63,-11.95,-3.58,31.98
long-原因子-HB-2d-rcc2-A,-12.87,-97.33,-75.56,154.90,-7.25,11,9,32.88,-0.25,62,2.98,-14.07,49.09,-0.39,52.85
short-原因子-HB-2d-rcc2-A,-18.91,-99.35,-75.40,199.07,-11.03,11,9,32.87,-0.47,74,2.98,-24.62,50.12,-0.58,50.79
longshort-原因子-HB-2d-rcc2-A,-18.88,-97.23,-34.85,-5.91,-18.55,6,27,4.91,-4.24,NaN,0.44,-18.15,-12.05,-3.85,28.24
long-原因子-HB-5d-rcc5-000300,-13.55,-89.92,-60.59,153.67,-16.73,9,9,47.96,-0.06,20,4.34,-24.03,14.99,-0.28,50.66
short-原因子-HB-5d-rcc5-000300,-21.71,-96.33,-76.59,98.40,-25.96,12,9,47.64,-0.27,24,4.31,-32.77,10.18,-0.46,50.78
longshort-原因子-HB-5d-rcc5-000300,-18.04,-74.70,-34.18,15.63,-15.64,6,8,10.04,-1.93,13,0.91,-19.67,8.15,-1.80,41.08
long-原因子-HB-5d-rcc5-000905,-1.19,-79.82,-64.16,198.42,-5.11,12,6,52.36,0.24,20,4.74,-11.27,45.40,-0.02,54.25
short-原因子-HB-5d-rcc5-000905,-16.34,-93.97,-66.55,131.95,-21.09,14,7,53.08,-0.06,22,4.81,-26.79,18.57,-0.31,52.81
longshort-原因子-HB-5d-rcc5-000905,-15.28,-68.80,-28.68,7.04,-14.53,9,9,7.69,-2.12,12,0.70,-15.87,-2.86,-1.99,39.76
long-原因子-HB-5d-rcc5-A,-0.74,-81.30,-66.06,227.59,-2.55,12,7,53.33,0.26,358,4.83,-9.63,56.27,-0.01,55.21
short-原因子-HB-5d-rcc5-A,-20.16,-95.57,-70.09,158.87,-24.11,12,7,53.14,-0.15,25,4.81,-28.44,19.44,-0.38,51.74
longshort-原因子-HB-5d-rcc5-A,-12.79,-60.98,-23.89,11.40,-11.28,6,11,6.59,-2.05,12,0.60,-13.59,2.82,-1.94,37.49
long-原因子-NewRVS-2d-rcc2-000300,-3.31,-93.61,-70.06,348.97,9.85,16,16,31.98,0.06,46,2.90,-13.07,113.45,-0.10,50.84
short-原因子-NewRVS-2d-rcc2-000300,-36.79,-99.98,-84.96,96.03,-32.21,10,15,29.96,-1.38,93,2.71,-37.80,1.38,-1.23,44.85
longshort-原因子-NewRVS-2d-rcc2-000300,-3.23,-70.39,-27.52,32.57,-2.01,12,16,8.93,-0.32,56,0.81,-4.89,20.57,-0.36,48.59
long-原因子-NewRVS-2d-rcc2-000905,3.71,-90.05,-62.89,376.47,18.43,13,9,35.08,0.28,547,3.18,-10.48,128.21,0.11,53.37
short-原因子-NewRVS-2d-rcc2-000905,-39.10,-99.99,-85.78,53.54,-34.92,11,11,32.78,-1.34,102,2.97,-38.06,-3.44,-1.19,46.72
longshort-原因子-NewRVS-2d-rcc2-000905,2.30,-66.91,-26.82,43.59,3.85,12,14,7.60,0.34,467,0.69,-0.72,32.94,0.30,50.84
long-原因子-NewRVS-2d-rcc2-A,4.56,-90.07,-64.24,359.05,19.31,13,9,35.24,0.31,533,3.19,-7.67,129.29,0.13,53.76
short-原因子-NewRVS-2d-rcc2-A,-43.14,-100.00,-85.55,60.84,-39.19,11,9,32.34,-1.58,95,2.93,-43.57,-7.16,-1.33,46.00
longshort-原因子-NewRVS-2d-rcc2-A,6.42,-43.75,-17.01,46.87,7.62,13,13,7.17,0.90,247,0.65,5.57,31.61,0.90,53.09
long-原因子-NewRVS-5d-rcc5-000300,6.25,-78.50,-57.78,221.87,1.35,11,9,51.35,0.38,12,4.65,-13.22,67.72,0.12,52.57
short-原因子-NewRVS-5d-rcc5-000300,-45.00,-99.51,-87.11,59.03,-46.13,11,9,48.18,-1.00,30,4.36,-49.42,-7.19,-0.93,47.54
longshort-原因子-NewRVS-5d-rcc5-000300,8.68,-28.92,-24.09,76.56,10.46,10,8,13.38,0.69,290,1.21,1.08,59.63,0.65,52.10
long-原因子-NewRVS-5d-rcc5-000905,24.34,-76.35,-52.04,293.01,22.88,14,7,55.66,0.67,211,5.04,-1.72,126.17,0.44,55.33
short-原因子-NewRVS-5d-rcc5-000905,-47.29,-99.55,-84.39,63.76,-48.71,12,8,52.56,-0.95,31,4.76,-54.80,-14.13,-0.90,49.94
longshort-原因子-NewRVS-5d-rcc5-000905,20.44,-31.01,-23.16,95.98,24.33,10,7,11.03,1.74,72,1.00,20.47,79.36,1.85,56.29
long-原因子-NewRVS-5d-rcc5-A,25.42,-77.75,-58.77,307.47,25.23,14,7,56.31,0.69,190,5.10,1.31,125.30,0.45,55.69
short-原因子-NewRVS-5d-rcc5-A,-54.54,-99.83,-84.90,69.36,-55.95,12,8,52.60,-1.23,32,4.76,-60.84,-29.28,-1.04,47.90
longshort-原因子-NewRVS-5d-rcc5-A,30.54,-7.64,-5.95,94.50,33.05,10,7,10.13,2.69,105,0.92,30.81,79.94,3.01,60.24
long-原因子-RVS-2d-rcc2-000300,-5.67,-95.13,-74.56,302.17,5.88,13,11,32.57,-0.01,31,2.95,-14.81,101.11,-0.17,50.07
short-原因子-RVS-2d-rcc2-000300,-32.79,-99.95,-83.61,130.22,-27.52,12,15,29.89,-1.18,86,2.71,-36.25,13.45,-1.10,45.67
longshort-原因子-RVS-2d-rcc2-000300,-7.27,-79.51,-29.17,26.44,-6.72,10,18,9.86,-0.72,201,0.89,-7.51,7.33,-0.74,46.86
long-原因子-RVS-2d-rcc2-000905,2.22,-91.89,-66.67,363.37,15.65,16,11,35.65,0.24,533,3.23,-10.69,123.69,0.06,53.33
short-原因子-RVS-2d-rcc2-000905,-36.33,-99.98,-85.19,66.34,-31.95,11,11,32.59,-1.22,94,2.95,-36.60,2.92,-1.11,46.96
longshort-原因子-RVS-2d-rcc2-000905,-0.58,-70.68,-29.26,41.73,0.73,13,10,8.30,-0.03,468,0.75,-0.73,24.64,-0.07,49.74
long-原因子-RVS-2d-rcc2-A,1.27,-92.46,-68.41,326.34,14.41,12,8,35.99,0.22,533,3.26,-8.97,123.87,0.04,53.71
short-原因子-RVS-2d-rcc2-A,-40.01,-99.99,-84.38,80.36,-35.54,11,10,32.09,-1.43,95,2.90,-41.31,-1.61,-1.25,47.20
longshort-原因子-RVS-2d-rcc2-A,2.11,-53.36,-21.72,46.30,3.00,15,13,7.97,0.30,403,0.72,1.09,23.90,0.27,52.08
long-原因子-RVS-5d-rcc5-000300,11.32,-73.31,-54.71,261.82,5.88,14,9,52.84,0.47,12,4.78,-8.94,84.38,0.21,51.98
short-原因子-RVS-5d-rcc5-000300,-44.34,-99.35,-85.07,58.62,-44.51,8,9,47.66,-0.99,31,4.32,-48.46,-7.23,-0.93,47.66
longshort-原因子-RVS-5d-rcc5-000300,10.91,-29.42,-24.58,74.78,11.30,9,7,15.05,0.76,245,1.36,1.77,63.72,0.72,53.77
long-原因子-RVS-5d-rcc5-000905,27.08,-76.69,-53.65,320.12,24.93,14,7,56.76,0.71,191,5.14,-0.78,126.20,0.48,55.45
short-原因子-RVS-5d-rcc5-000905,-47.50,-99.56,-84.08,63.66,-48.53,12,8,51.93,-0.97,32,4.70,-55.64,-11.43,-0.91,50.18
longshort-原因子-RVS-5d-rcc5-000905,22.37,-34.06,-26.16,99.09,26.69,10,7,12.36,1.70,31,1.12,22.76,85.61,1.81,56.89
long-原因子-RVS-5d-rcc5-A,28.44,-77.15,-61.07,322.68,27.31,14,7,57.31,0.73,179,5.19,3.33,131.23,0.50,56.41
short-原因子-RVS-5d-rcc5-A,-56.11,-99.86,-86.08,64.53,-56.81,12,8,51.93,-1.32,32,4.70,-62.26,-28.68,-1.08,47.78
longshort-原因子-RVS-5d-rcc5-A,34.84,-10.04,-7.10,109.71,37.40,10,7,11.66,2.63,96,1.06,29.72,94.03,2.99,61.92
