x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
short-中性化-HB-5d-rcc5-A,-28.06,-95.67,-70.64,148.52,-27.68,12,8,53.75,-0.34,16,4.87,-32.75,11.53,-0.52,50.96
longshort-中性化-HB-5d-rcc5-A,-11.76,-55.33,-18.82,-0.94,-11.11,5,12,4.29,-2.90,1,0.39,-12.09,-3.68,-2.74,38.09
long-中性化-NewRVS-2d-rcc2-000300,-7.65,-92.41,-69.56,241.34,-5.53,13,16,32.26,-0.08,27,2.92,-14.77,42.96,-0.24,50.84
short-中性化-NewRVS-2d-rcc2-000300,-37.25,-99.97,-84.74,64.68,-35.72,9,13,29.57,-1.42,11,2.68,-37.41,-9.73,-1.26,45.04
longshort-中性化-NewRVS-2d-rcc2-000300,-4.79,-73.62,-23.03,28.47,-4.31,9,15,6.43,-0.73,154,0.58,-6.77,15.75,-0.75,44.99
long-中性化-NewRVS-2d-rcc2-000905,1.22,-85.27,-62.30,294.18,4.41,13,8,35.25,0.21,537,3.19,-8.70,59.67,0.03,53.18
short-中性化-NewRVS-2d-rcc2-000905,-40.43,-99.99,-85.39,49.22,-39.04,11,9,32.77,-1.41,8,2.97,-38.78,-15.78,-1.23,46.06
longshort-中性化-NewRVS-2d-rcc2-000905,2.33,-61.60,-19.30,43.87,3.19,10,11,5.87,0.42,451,0.53,-0.29,30.78,0.40,48.86
long-中性化-NewRVS-2d-rcc2-A,3.19,-86.32,-62.52,285.94,6.94,13,8,35.53,0.27,527,3.22,-6.54,65.18,0.09,53.94
short-中性化-NewRVS-2d-rcc2-A,-44.63,-100.00,-85.12,50.66,-43.69,11,12,32.82,-1.63,8,2.97,-44.74,-23.28,-1.36,45.96
longshort-中性化-NewRVS-2d-rcc2-A,7.24,-34.52,-11.46,45.10,7.78,13,13,5.06,1.41,104,0.46,4.59,29.98,1.43,53.23
long-中性化-NewRVS-5d-rcc5-000300,-2.55,-72.54,-50.50,167.17,0.16,11,8,51.24,0.21,12,4.64,-12.08,48.05,-0.05,52.36
short-中性化-NewRVS-5d-rcc5-000300,-48.33,-99.37,-84.85,42.02,-45.84,12,9,47.30,-1.15,8,4.28,-49.08,-10.59,-1.02,45.99
longshort-中性化-NewRVS-5d-rcc5-000300,8.06,-27.17,-18.41,55.78,9.97,13,7,9.50,0.87,46,0.86,6.99,40.77,0.85,54.01
long-中性化-NewRVS-5d-rcc5-000905,18.87,-69.86,-46.62,301.39,22.23,14,7,55.84,0.59,183,5.06,3.08,99.19,0.34,55.67
short-中性化-NewRVS-5d-rcc5-000905,-50.82,-99.55,-82.32,44.12,-49.19,12,13,52.26,-1.09,3,4.73,-54.08,-13.43,-0.97,49.17
longshort-中性化-NewRVS-5d-rcc5-000905,22.35,-23.01,-17.81,94.27,25.07,14,9,8.45,2.43,38,0.77,25.56,66.47,2.64,57.96
long-中性化-NewRVS-5d-rcc5-A,20.17,-70.94,-55.42,356.33,26.01,14,6,57.08,0.61,168,5.17,3.18,118.18,0.35,55.67
short-中性化-NewRVS-5d-rcc5-A,-57.85,-99.82,-84.97,50.12,-57.23,12,8,52.99,-1.35,3,4.80,-62.70,-31.58,-1.09,47.77
longshort-中性化-NewRVS-5d-rcc5-A,33.14,-6.94,-0.09,79.77,35.23,14,6,6.86,4.21,96,0.62,37.40,68.72,4.83,63.69
long-中性化-RVS-2d-rcc2-000300,-11.01,-95.24,-75.28,195.96,-8.58,11,13,32.47,-0.20,30,2.94,-16.46,36.47,-0.34,49.87
short-中性化-RVS-2d-rcc2-000300,-35.58,-99.96,-84.55,75.97,-34.15,10,12,29.34,-1.35,36,2.66,-37.46,-6.14,-1.21,45.35
longshort-中性化-RVS-2d-rcc2-000300,-7.72,-79.57,-22.67,16.41,-7.28,13,14,7.02,-1.11,141,0.64,-8.99,5.81,-1.10,45.14
long-中性化-RVS-2d-rcc2-000905,0.17,-88.51,-66.04,271.29,3.83,13,8,35.58,0.19,531,3.22,-9.10,48.33,0.00,53.33
short-中性化-RVS-2d-rcc2-000905,-38.70,-99.98,-85.46,55.90,-37.23,11,11,32.41,-1.34,8,2.93,-37.97,-10.25,-1.19,45.55
longshort-中性化-RVS-2d-rcc2-000905,0.45,-64.01,-21.52,45.97,1.45,13,19,6.51,0.10,458,0.59,-0.32,24.46,0.07,48.30
long-中性化-RVS-2d-rcc2-A,2.31,-88.35,-66.49,269.76,6.49,11,8,36.13,0.25,477,3.27,-7.14,58.53,0.06,54.19
short-中性化-RVS-2d-rcc2-A,-42.96,-99.99,-84.80,56.97,-41.98,11,14,32.50,-1.56,8,2.94,-44.30,-19.97,-1.32,46.21
longshort-中性化-RVS-2d-rcc2-A,5.36,-38.82,-15.98,50.51,6.02,13,13,5.80,0.93,225,0.52,3.72,26.27,0.92,53.43
long-中性化-RVS-5d-rcc5-000300,1.60,-73.94,-47.70,179.70,3.38,14,8,52.14,0.29,360,4.72,-8.66,50.43,0.03,52.36
short-中性化-RVS-5d-rcc5-000300,-50.31,-99.47,-85.00,30.30,-47.16,8,9,46.95,-1.25,10,4.25,-54.64,-9.80,-1.07,46.62
longshort-中性化-RVS-5d-rcc5-000300,12.69,-25.29,-19.48,60.54,14.46,13,8,10.66,1.18,46,0.97,11.72,48.67,1.19,53.89
long-中性化-RVS-5d-rcc5-000905,22.21,-70.21,-47.09,357.58,27.65,14,6,56.46,0.64,175,5.11,3.21,116.11,0.39,55.29
short-中性化-RVS-5d-rcc5-000905,-53.67,-99.68,-84.08,45.93,-51.18,12,15,51.76,-1.22,3,4.69,-57.13,-15.24,-1.04,48.28
longshort-中性化-RVS-5d-rcc5-000905,28.00,-24.81,-18.04,116.81,32.18,13,10,9.63,2.62,32,0.87,34.11,91.35,2.91,59.49
long-中性化-RVS-5d-rcc5-A,27.12,-70.93,-54.25,398.61,35.23,14,6,57.69,0.71,165,5.22,7.31,135.79,0.47,55.80
short-中性化-RVS-5d-rcc5-A,-61.04,-99.89,-85.33,44.89,-59.32,12,13,52.26,-1.53,3,4.73,-65.31,-33.06,-1.17,46.62
longshort-中性化-RVS-5d-rcc5-A,42.75,-7.01,0.31,113.33,44.97,21,5,8.06,4.47,92,0.73,45.88,99.51,5.30,67.77
long-原因子-HB-2d-rcc2-000300,-15.89,-98.64,-78.70,171.80,-10.22,12,11,29.54,-0.44,74,2.67,-20.62,49.31,-0.54,49.14
short-原因子-HB-2d-rcc2-000300,-20.33,-99.53,-77.00,221.11,-12.69,13,13,29.80,-0.61,64,2.70,-25.90,41.16,-0.68,47.94
longshort-原因子-HB-2d-rcc2-000300,-19.71,-97.70,-34.34,-9.70,-19.50,7,15,6.40,-3.39,NaN,0.58,-19.22,-13.66,-3.08,33.33
long-原因子-HB-2d-rcc2-000905,-13.97,-97.99,-75.36,171.98,-8.43,11,11,32.73,-0.29,62,2.96,-17.58,47.67,-0.43,52.35
short-原因子-HB-2d-rcc2-000905,-18.50,-99.25,-77.54,198.57,-10.52,12,11,33.30,-0.45,74,3.01,-23.17,55.94,-0.56,50.05
longshort-原因子-HB-2d-rcc2-000905,-19.70,-97.67,-35.03,-8.01,-19.44,6,18,5.50,-3.96,NaN,0.50,-18.62,-11.95,-3.58,31.99
long-原因子-HB-2d-rcc2-A,-12.83,-97.33,-75.56,154.90,-7.25,11,9,32.88,-0.25,62,2.98,-14.07,49.15,-0.39,52.87
short-原因子-HB-2d-rcc2-A,-18.91,-99.35,-75.40,199.07,-11.02,11,9,32.88,-0.47,74,2.98,-24.62,50.13,-0.58,50.81
longshort-原因子-HB-2d-rcc2-A,-18.87,-97.22,-34.85,-5.91,-18.55,6,27,4.91,-4.24,NaN,0.44,-18.15,-12.05,-3.85,28.26
long-原因子-HB-5d-rcc5-000300,-13.13,-89.92,-60.59,153.67,-16.70,9,9,47.97,-0.05,20,4.34,-24.02,15.00,-0.27,50.72
short-原因子-HB-5d-rcc5-000300,-21.24,-96.33,-76.59,98.40,-25.94,12,9,47.64,-0.26,24,4.31,-32.75,10.18,-0.45,50.84
longshort-原因子-HB-5d-rcc5-000300,-18.08,-74.70,-34.18,15.63,-15.63,6,8,10.04,-1.94,13,0.91,-19.67,8.15,-1.80,41.01
long-原因子-HB-5d-rcc5-000905,-0.79,-79.82,-64.16,198.42,-5.10,12,6,52.38,0.25,20,4.74,-11.11,45.48,-0.01,54.32
short-原因子-HB-5d-rcc5-000905,-15.99,-93.97,-66.55,131.95,-21.08,14,7,53.10,-0.06,22,4.81,-26.67,18.66,-0.30,52.88
longshort-原因子-HB-5d-rcc5-000905,-15.28,-68.77,-28.68,7.04,-14.54,9,9,7.70,-2.12,12,0.70,-15.87,-2.86,-1.99,39.81
long-原因子-HB-5d-rcc5-A,-0.40,-81.30,-66.06,227.59,-2.54,12,7,53.36,0.26,358,4.83,-9.54,56.37,-0.01,55.28
short-原因子-HB-5d-rcc5-A,-19.90,-95.57,-70.09,158.87,-24.11,12,7,53.17,-0.15,25,4.81,-28.76,19.45,-0.37,51.80
longshort-原因子-HB-5d-rcc5-A,-12.78,-60.90,-23.89,11.40,-11.28,6,11,6.59,-2.04,12,0.60,-13.63,2.83,-1.94,37.53
long-原因子-NewRVS-2d-rcc2-000300,-3.28,-93.56,-70.06,348.97,9.87,16,16,31.99,0.06,46,2.90,-13.07,113.62,-0.10,50.86
short-原因子-NewRVS-2d-rcc2-000300,-36.80,-99.98,-84.96,96.03,-32.21,10,15,29.97,-1.38,93,2.71,-37.81,1.38,-1.23,44.88
longshort-原因子-NewRVS-2d-rcc2-000300,-3.20,-70.25,-27.52,32.57,-2.01,12,16,8.93,-0.32,56,0.81,-4.89,20.57,-0.36,48.61
long-原因子-NewRVS-2d-rcc2-000905,3.76,-90.05,-62.89,376.47,18.44,13,9,35.09,0.28,547,3.18,-10.46,128.32,0.11,53.40
short-原因子-NewRVS-2d-rcc2-000905,-39.10,-99.99,-85.78,53.54,-34.92,11,11,32.79,-1.34,102,2.97,-38.07,-3.44,-1.19,46.74
longshort-原因子-NewRVS-2d-rcc2-000905,2.32,-66.91,-26.82,43.59,3.86,12,14,7.60,0.34,467,0.69,-0.71,32.95,0.31,50.86
long-原因子-NewRVS-2d-rcc2-A,4.60,-90.07,-64.24,359.05,19.33,13,9,35.25,0.31,533,3.19,-7.61,129.32,0.13,53.78
short-原因子-NewRVS-2d-rcc2-A,-43.13,-100.00,-85.55,60.84,-39.19,11,9,32.35,-1.58,95,2.93,-43.59,-7.16,-1.33,46.02
longshort-原因子-NewRVS-2d-rcc2-A,6.44,-43.75,-17.01,46.87,7.62,13,13,7.17,0.91,247,0.65,5.57,31.62,0.90,53.11
long-原因子-NewRVS-5d-rcc5-000300,6.85,-78.50,-57.78,221.87,1.40,11,9,51.35,0.39,12,4.65,-13.18,67.98,0.13,52.64
short-原因子-NewRVS-5d-rcc5-000300,-44.84,-99.51,-87.11,59.03,-46.14,11,9,48.21,-0.99,30,4.36,-49.45,-7.19,-0.93,47.60
longshort-原因子-NewRVS-5d-rcc5-000300,8.82,-28.92,-24.09,76.56,10.50,10,8,13.39,0.70,290,1.21,1.12,59.64,0.66,52.16
long-原因子-NewRVS-5d-rcc5-000905,24.96,-76.35,-52.04,293.01,22.95,14,7,55.68,0.68,211,5.04,-1.56,126.23,0.45,55.40
short-原因子-NewRVS-5d-rcc5-000905,-47.15,-99.55,-84.39,63.76,-48.73,12,8,52.58,-0.94,31,4.76,-54.80,-14.09,-0.90,50.00
longshort-原因子-NewRVS-5d-rcc5-000905,20.57,-31.01,-23.16,95.98,24.39,10,7,11.04,1.75,72,1.00,20.49,79.37,1.86,56.35
long-原因子-NewRVS-5d-rcc5-A,25.95,-77.75,-58.77,307.47,25.28,14,7,56.34,0.70,190,5.10,1.34,125.51,0.46,55.76
short-原因子-NewRVS-5d-rcc5-A,-54.46,-99.83,-84.90,69.36,-55.96,12,8,52.63,-1.22,32,4.76,-60.84,-29.28,-1.03,47.96
longshort-原因子-NewRVS-5d-rcc5-A,30.69,-7.64,-5.95,94.50,33.09,10,7,10.13,2.70,105,0.92,30.82,79.95,3.03,60.31
long-原因子-RVS-2d-rcc2-000300,-5.61,-95.13,-74.56,302.17,5.90,13,11,32.58,-0.01,31,2.95,-14.81,101.22,-0.17,50.10
short-原因子-RVS-2d-rcc2-000300,-32.80,-99.95,-83.61,130.22,-27.52,12,15,29.90,-1.18,86,2.71,-36.26,13.47,-1.10,45.69
longshort-原因子-RVS-2d-rcc2-000300,-7.23,-79.37,-29.17,26.44,-6.72,10,18,9.86,-0.71,201,0.89,-7.49,7.34,-0.73,46.89
long-原因子-RVS-2d-rcc2-000905,2.28,-91.89,-66.67,363.37,15.67,16,11,35.66,0.24,533,3.23,-10.65,123.69,0.06,53.35
short-原因子-RVS-2d-rcc2-000905,-36.33,-99.98,-85.19,66.34,-31.95,11,11,32.60,-1.22,94,2.95,-36.62,2.93,-1.11,46.98
longshort-原因子-RVS-2d-rcc2-000905,-0.55,-70.54,-29.26,41.73,0.73,13,10,8.30,-0.02,468,0.75,-0.73,24.64,-0.07,49.76
long-原因子-RVS-2d-rcc2-A,1.32,-92.46,-68.41,326.34,14.43,12,8,35.99,0.22,533,3.26,-8.95,123.95,0.04,53.74
short-原因子-RVS-2d-rcc2-A,-40.00,-99.99,-84.38,80.36,-35.54,11,10,32.09,-1.43,95,2.91,-41.32,-1.58,-1.25,47.22
longshort-原因子-RVS-2d-rcc2-A,2.13,-53.36,-21.72,46.30,3.01,15,13,7.97,0.31,403,0.72,1.09,23.91,0.27,52.11
long-原因子-RVS-5d-rcc5-000300,11.98,-73.31,-54.71,261.82,5.93,14,9,52.84,0.48,12,4.78,-8.87,84.44,0.23,52.04
short-原因子-RVS-5d-rcc5-000300,-44.20,-99.35,-85.07,58.62,-44.51,8,9,47.69,-0.98,31,4.32,-48.50,-7.21,-0.93,47.72
longshort-原因子-RVS-5d-rcc5-000300,11.09,-29.42,-24.58,74.78,11.33,9,7,15.06,0.78,245,1.36,1.82,63.72,0.74,53.84
long-原因子-RVS-5d-rcc5-000905,27.73,-76.69,-53.65,320.12,25.00,14,7,56.77,0.72,191,5.14,-0.70,126.39,0.49,55.52
short-原因子-RVS-5d-rcc5-000905,-47.36,-99.56,-84.08,63.66,-48.55,12,8,51.96,-0.97,32,4.70,-55.65,-11.39,-0.91,50.24
longshort-原因子-RVS-5d-rcc5-000905,22.51,-34.06,-26.16,99.09,26.74,10,7,12.37,1.71,31,1.12,22.84,85.62,1.82,56.95
long-原因子-RVS-5d-rcc5-A,28.98,-77.15,-61.07,322.68,27.36,14,7,57.33,0.74,179,5.19,3.40,131.59,0.51,56.47
short-原因子-RVS-5d-rcc5-A,-56.03,-99.86,-86.08,64.53,-56.82,12,8,51.96,-1.31,32,4.70,-62.26,-28.68,-1.08,47.84
longshort-原因子-RVS-5d-rcc5-A,35.00,-10.04,-7.10,109.71,37.44,10,7,11.66,2.64,96,1.06,29.72,94.04,3.00,61.99
